lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300LLKEKXL2RM1F61,,,,unmatched,3942,2605,183,NY:1919;PA:226;FL:183;NJ:142;TX:53;SC:26;NC:21;GA:13,high
549300UG7QXKM7KGV847,,,,unmatched,4406,2467,183,TX:943;NY:318;GA:245;PA:211;FL:183;NC:170;SC:146;TN:124,high
549300PL8ER6H23P0Z91,,,,unmatched,2473,1587,180,CA:426;TX:302;FL:180;NC:147;MA:121;PA:120;GA:88;NJ:85,high
54930091CYUK2SDZ6D37,,,,unmatched,1220,724,180,CA:343;FL:180;TX:106;NJ:20;TN:19;NY:15;NC:14;GA:10,high
254900ACUWEGW702BR80,,,,unmatched,2524,1690,179,NY:882;NJ:526;FL:179;TX:51;PA:42;CA:5;MA:4;TN:1,high
549300YW2UBCMDRMBT48,,,,unmatched,3217,2546,177,NY:644;NC:562;PA:364;TN:272;GA:180;FL:177;SC:160;NJ:91,high
549300KX4S1573HISS22,,,,unmatched,1934,850,177,CA:417;FL:177;TX:73;GA:33;PA:32;NJ:26;MA:26;NC:24,high
549300BLL6VL7AXWYP56,,,,unmatched,3909,2198,167,TN:627;TX:609;CA:189;NC:178;FL:167;GA:121;SC:104;PA:101,high
2549005FUF02T1IFCA22,,,,unmatched,761,490,165,FL:165;CA:134;TX:58;NJ:47;PA:18;GA:18;NC:16;SC:14,high
549300PEWJWBNEOSS013,,,,unmatched,641,411,163,FL:163;NJ:71;NC:62;TX:30;PA:27;GA:21;SC:21;TN:10,high
549300IRRKG7NTX2YD83,,,,unmatched,232,165,163,FL:163;CA:1;GA:1,high
549300Q3ROEQU3D1IW91,,,,unmatched,9859,1427,160,TX:464;CA:453;FL:160;PA:125;NY:122;GA:33;TN:26;SC:26,high
5493005ICQ3QGEIWV618,,,,unmatched,2902,1946,157,NY:956;NJ:297;PA:296;FL:157;TX:101;GA:42;SC:42;TN:21,high
54930078TNN7GKZ7NU89,,,,unmatched,1989,1457,157,GA:678;NC:215;FL:157;SC:110;TN:86;NY:62;NJ:49;PA:44,high
549300TK6RZQSFXZHV09,,,,unmatched,1064,533,157,FL:157;PA:110;CA:108;NC:75;TX:32;TN:19;GA:13;SC:12,high
549300XCVBRR56D08F03,,,,unmatched,6771,1143,152,CA:454;FL:152;NJ:102;GA:94;NC:85;MA:66;PA:59;SC:56,high
549300OPB0G5OMY0SM65,,,,unmatched,4626,3221,151,CA:2430;TX:253;GA:163;FL:151;NJ:70;PA:44;NC:38;TN:23,high
549300G5DVGM0ZHRQC33,,,,unmatched,1352,888,151,TX:185;FL:151;NC:141;GA:106;CA:98;SC:68;TN:61;PA:49,high
5493002GI63WHHUTUD85,,,,unmatched,2235,1862,150,PA:1018;MA:193;NJ:166;NC:153;FL:150;GA:75;TX:38;TN:25,high
549300P55E0GN57DEV03,,,,unmatched,1595,979,150,CA:569;TX:154;FL:150;GA:95;NC:4;TN:3;DC:2;SC:1,high
549300S8SHBRCI7UU819,,,,unmatched,1856,950,150,CA:229;FL:150;NC:115;GA:88;TN:75;TX:68;MA:55;NJ:53,high
549300ZWNETGFXTBBY03,,,,unmatched,5337,3363,149,GA:1431;TX:724;TN:330;NC:313;CA:255;FL:149;SC:129;MA:21,high
549300WHVRE44NRBU558,,,,unmatched,604,395,148,FL:148;NC:97;TX:86;CA:30;TN:16;SC:7;PA:5;NJ:3,high
549300QCYEU2QLIWN517,,,,unmatched,1373,1018,147,TX:765;FL:147;SC:53;NC:37;GA:6;PA:4;CA:4;DC:1,high
5493002TJKC8NLH1ZP82,,,,unmatched,1856,1092,144,CA:792;FL:144;TX:54;GA:43;TN:22;SC:17;NC:14;PA:5,high
254900VELJPWWT51WN03,,,,unmatched,4373,3506,142,CA:1623;TX:314;GA:307;MA:300;NC:289;NY:229;FL:142;NJ:123,high
549300REENMLD2RN3W58,,,,unmatched,2322,1690,142,GA:741;SC:204;TX:153;FL:142;TN:90;CA:83;NY:79;NC:62,high
254900WTZC5SSKIN2M11,,,,unmatched,2178,1391,142,NC:235;TX:181;GA:169;FL:142;CA:124;SC:111;MA:107;NJ:97,high
549300TMY3OACQC9U777,,,,unmatched,1502,735,140,CA:407;FL:140;TX:112;NJ:27;GA:19;MA:9;NC:8;PA:7,high
549300KHXD7JSQUZIJ22,,,,unmatched,6945,5053,138,TX:3092;NC:1185;TN:487;FL:138;GA:83;SC:52;PA:5;CA:5,high
254900HL2VMAYA3J5494,,,,unmatched,297,165,136,FL:136;GA:6;TN:6;CA:5;NC:3;SC:3;PA:2;TX:2,high
1IE8VN30JCEQV1H4R804,,,,unmatched,3838,2522,134,CA:1526;NY:538;NJ:144;FL:134;TX:60;MA:25;NC:24;PA:21,high
549300FVD3YHE65PKH97,,,,unmatched,1665,982,134,TX:274;CA:216;NJ:193;FL:134;GA:117;NC:37;PA:7;SC:3,high
549300ZCR1XCLNEEI724,,,,unmatched,1528,556,131,CA:191;FL:131;TX:73;NY:59;NJ:31;PA:23;SC:14;TN:12,high
254900NZOY3XB2DNSZ34,,,,unmatched,1644,1169,130,CA:437;NJ:170;FL:130;MA:120;NY:99;GA:61;PA:51;NC:48,high
9845005BP6974AE5D838,,,,unmatched,1261,596,130,CA:201;FL:130;TX:78;GA:43;TN:37;PA:32;SC:25;NC:20,high
549300I0ICF6REKHOC74,,,,unmatched,920,681,129,SC:234;PA:137;FL:129;TX:80;NC:48;DC:39;NJ:5;CA:4,high
254900J2RKTTDJSUWD76,,,,unmatched,711,552,128,TX:250;FL:128;CA:88;GA:38;NJ:18;TN:16;NC:4;SC:4,high
549300HFBEONQN2CK447,,,,unmatched,963,740,127,PA:550;FL:127;CA:14;TN:12;NC:10;SC:9;GA:9;NY:7,high
254900IEGKUDRDS23V26,,,,unmatched,2381,1698,126,CA:1161;TX:181;FL:126;GA:80;PA:29;NC:28;MA:26;NY:23,high
549300A68YW07V5R5G22,,,,unmatched,1583,779,125,CA:536;FL:125;TX:47;GA:26;NC:14;SC:12;TN:9;NJ:6,high
549300Q6YL1SFVPEGV90,,,,unmatched,1729,540,122,CA:167;FL:122;TX:74;GA:64;NJ:42;MA:25;PA:21;TN:15,high
549300OHLAHJ10DFF198,,,,unmatched,294,209,120,FL:120;TX:72;TN:5;CA:4;NC:4;GA:2;PA:2,high
254900VE4XTOQUE8NZ77,,,,unmatched,3245,1208,118,NY:330;NJ:271;PA:189;FL:118;TX:105;GA:82;NC:46;MA:25,high
549300HVW3AI97UKTO72,,,,unmatched,484,290,118,FL:118;GA:64;CA:25;TN:25;NC:24;TX:10;NJ:6;NY:6,high
549300FK3AFCFVAPH234,,,,unmatched,6557,5368,114,MA:4926;FL:114;CA:58;TX:53;NC:51;NJ:37;NY:35;GA:29,high
549300T5QSL6MC8M4D04,,,,unmatched,2169,1403,112,NY:927;NJ:182;FL:112;MA:68;PA:22;CA:19;SC:19;TX:18,high
549300HTMO7FGRKRLV06,,,,unmatched,1680,1120,112,NY:842;FL:112;NJ:84;TX:28;PA:26;GA:10;NC:7;SC:6,high
549300ZZME37MXI1EF14,,,,unmatched,1544,1144,110,TX:571;CA:112;FL:110;TN:96;PA:96;GA:86;MA:36;NC:15,high
549300G4ESSS6M0MEG51,,,,unmatched,3642,2174,109,CA:1252;TX:299;NC:292;FL:109;DC:65;SC:47;TN:35;MA:35,high
2549004XJQQPBYQSMT39,,,,unmatched,1774,1002,108,NY:550;NJ:112;FL:108;CA:87;TX:50;MA:29;PA:25;GA:20,high
549300CDOC4F7XSRG390,,,,unmatched,7230,4804,107,TN:2808;NC:1222;SC:417;GA:200;FL:107;TX:18;CA:13;DC:10,high
5493005JF6BKCN6OY689,,,,unmatched,177,148,107,FL:107;SC:19;TX:10;GA:4;NJ:2;NY:2;CA:1;MA:1,high
5493004T9SQFCNRQ2L76,,,,unmatched,920,660,106,SC:255;TN:142;FL:106;NC:83;TX:28;CA:15;GA:14;PA:9,high
549300J6N77Q8OHYNF23,,,,unmatched,2824,1952,105,TX:419;CA:416;NC:341;GA:188;MA:176;PA:141;FL:105;SC:68,high
549300ISCZS1R0CJMO47,,,,unmatched,1074,857,104,TX:255;NC:107;FL:104;GA:77;TN:70;PA:67;SC:66;CA:39,high
549300BBKMRS6J0CB539,,,,unmatched,3105,2287,102,TX:2153;FL:102;NC:9;DC:8;CA:5;TN:4;SC:3;PA:2,high
549300ZIXM1VUXPG4D03,,,,unmatched,799,565,102,TX:329;FL:102;CA:88;PA:28;NC:8;GA:4;SC:3;NJ:2,high
54930060G4MDPWHISD89,,,,unmatched,342,220,102,FL:102;CA:66;GA:25;NC:15;TX:11;TN:1,high
54930025XJJO3T0M1A92,,,,unmatched,4540,1762,101,GA:1374;FL:101;MA:88;NJ:66;SC:40;PA:38;CA:32;NC:16,high
549300748YYU6VG08N83,,,,unmatched,976,583,100,TX:159;NC:128;FL:100;GA:77;SC:52;TN:29;PA:19;CA:19,high
549300QIUZLVR1OLDH55,,,,unmatched,579,396,99,CA:132;FL:99;PA:39;GA:35;NC:34;NJ:30;TN:20;SC:6,high
549300RD5IG88VPO6P22,,,,unmatched,2262,1456,98,TX:379;NY:250;CA:187;NJ:151;PA:100;FL:98;NC:82;MA:80,high
549300LZUXCJFE5ONM48,,,,unmatched,1000,741,98,CA:317;TX:110;FL:98;SC:53;GA:53;TN:45;PA:42;NJ:16,high
98450087981AP406JG03,,,,unmatched,2236,1831,97,CA:1294;FL:97;TX:94;NY:70;GA:70;TN:57;NC:49;NJ:47,high
549300LI3FDGO7UKFF39,,,,unmatched,2157,1335,97,NY:808;NJ:146;SC:102;FL:97;PA:93;GA:24;TX:21;NC:19,high
5493001SDQVS1NWYH012,,,,unmatched,424,368,96,FL:96;CA:90;NC:83;TN:34;TX:33;SC:25;GA:7,high
549300PFJ7GCGDLB2E65,,,,unmatched,1954,1291,95,GA:836;TX:302;FL:95;SC:23;TN:13;NC:9;PA:6;DC:5,high
549300DCGBXW5FJMV921,,,,unmatched,2652,2652,94,CA:2145;TX:163;GA:124;FL:94;NJ:49;NC:33;TN:31;SC:7,high
549300JPGMCMBEJEK584,,,,unmatched,5743,2650,94,MA:1769;GA:184;NJ:153;CA:148;FL:94;TX:89;PA:51;NC:49,high
254900ZX1UPIG2E7TH11,,,,unmatched,1190,857,93,SC:288;GA:193;TX:186;FL:93;PA:38;MA:26;TN:24;CA:6,high
254900DSZI6CJXJL6Z14,,,,unmatched,929,566,93,TX:168;FL:93;GA:66;NC:60;PA:46;NY:32;TN:29;CA:22,high
549300CK7U1WMTIG6687,,,,unmatched,916,607,92,CA:466;FL:92;TX:29;NJ:5;GA:4;NC:4;PA:3;TN:2,high
54930080168VA6Z8UX21,,,,unmatched,1613,934,91,NJ:223;PA:190;NC:101;FL:91;SC:87;DC:67;GA:60;CA:49,high
5493000IIYWBLONJVJ30,,,,unmatched,1221,703,91,CA:173;TX:112;FL:91;NC:78;GA:50;PA:46;SC:42;NJ:40,high
549300UF3FPC7U6RFC59,,,,unmatched,849,489,91,NC:269;FL:91;TX:35;CA:25;GA:23;TN:13;SC:12;NJ:10,high
549300OSZK2W0WJYS771,,,,unmatched,524,285,91,FL:91;NC:62;SC:32;GA:21;PA:20;DC:14;TN:14;CA:9,high
HUX2X73FUCYHUVH1BK78,,,,unmatched,5858,3373,90,NY:2485;PA:597;FL:90;MA:58;CA:34;NC:23;SC:23;TX:20,high
25490018IFQOT83Q7H49,,,,unmatched,958,685,90,PA:174;SC:161;CA:98;FL:90;TX:56;NC:34;GA:27;NJ:15,high
549300GQDT484LGI9C04,,,,unmatched,5198,414,89,CA:130;FL:89;TX:80;NJ:52;NC:40;PA:9;NY:6;SC:4,high
549300H12E7AUMUHP294,,,,unmatched,1498,923,88,NJ:374;PA:297;FL:88;NC:59;NY:25;TX:21;TN:18;SC:16,high
549300RYWXR8TL5LIK35,,,,unmatched,2884,1564,87,PA:518;NJ:483;CA:116;NY:109;FL:87;NC:66;MA:66;GA:33,high
254900RM3T6WAVE6SA24,,,,unmatched,1646,1226,84,TX:892;NC:100;FL:84;GA:54;CA:36;NJ:23;PA:17;TN:9,high
254900114YHTRFBALC74,,,,unmatched,903,888,84,CA:628;FL:84;NJ:44;TX:33;NC:31;GA:27;NY:14;SC:9,high
2549004FXPNKCLIN8250,,,,unmatched,3528,2372,83,TX:1261;CA:797;MA:91;FL:83;TN:67;NC:30;GA:26;SC:12,high
KD3XUN7C6T14HNAYLU02,,,,unmatched,1085,642,83,CA:220;NY:91;FL:83;TX:82;MA:49;NJ:25;GA:21;NC:20,high
9845006YE04B346EC919,,,,unmatched,1416,362,83,FL:83;CA:62;NC:55;GA:53;TN:43;SC:28;PA:22;NJ:13,high
5493003NV9L53LK1XI52,,,,unmatched,3341,2005,82,CA:1753;FL:82;TX:73;NJ:27;GA:21;NC:14;TN:13;PA:11,high
5493001141Z7CINOSB62,,,,unmatched,355,186,82,FL:82;TX:29;NJ:22;GA:16;CA:14;NC:14;TN:9,high
5493008P6YO2KM3EO556,,,,unmatched,1183,859,81,NY:372;CA:172;FL:81;MA:55;TX:51;PA:34;TN:29;NC:22,high
549300JZD4L02YZI3Z50,,,,unmatched,1586,1187,80,NJ:840;NY:180;FL:80;PA:38;GA:28;NC:9;SC:5;TX:4,high
549300INKSPQCTELMO58,,,,unmatched,368,277,79,TX:149;FL:79;CA:23;NC:11;GA:7;TN:5;SC:3,high
549300GY4NTTEM7WWB64,,,,unmatched,380,243,79,FL:79;GA:41;NC:35;TX:28;PA:21;TN:20;SC:10;NY:4,high
549300AG10BX85DF5S49,,,,unmatched,2613,1983,77,CA:805;NJ:554;TX:155;MA:150;PA:83;FL:77;NC:54;NY:37,high
254900O28OG3UMHXQY81,,,,unmatched,903,413,77,TX:92;FL:77;CA:66;NC:56;PA:34;SC:28;NJ:19;GA:18,high
549300OBO7DOF2KOP535,,,,unmatched,9050,4963,75,TN:4089;GA:598;TX:159;FL:75;NC:15;SC:14;PA:6;CA:4,high
549300Y4BSP3BSFW7J29,,,,unmatched,5890,3066,74,GA:2867;FL:74;SC:28;TX:27;NC:22;TN:20;CA:19;NY:6,high
254900O723MCLR701H50,,,,unmatched,1679,207,73,TX:103;FL:73;SC:14;CA:12;TN:3;NC:2,high
549300T3F9S1MKFKHC53,,,,unmatched,6036,4972,72,NY:4005;PA:479;MA:154;NC:95;FL:72;TN:42;SC:40;TX:29,high
549300VGMMXKSX821O69,,,,unmatched,846,474,72,NY:339;FL:72;NJ:24;PA:12;SC:7;NC:7;TX:6;CA:2,high
549300YX5RPSSMR88K92,,,,unmatched,1244,1058,71,CA:834;FL:71;TX:50;NC:18;GA:15;PA:14;MA:14;NY:13,high
54930059GZZ7G4G40O53,,,,unmatched,3466,2535,69,TN:1004;NC:922;TX:376;SC:117;FL:69;GA:21;MA:11;CA:9,high
549300B4IYL7TZT8FA34,,,,unmatched,2745,1771,69,CA:637;GA:512;TX:184;TN:130;SC:110;NC:100;FL:69;MA:26,high
254900BBWJ82FQDQ6823,,,,unmatched,1378,920,69,NJ:262;TN:132;TX:94;PA:71;SC:70;FL:69;NY:68;MA:61,high
984500F03B9034CQB904,,,,unmatched,2997,377,69,TX:79;FL:69;NC:60;CA:45;GA:38;PA:35;TN:29;MA:13,high
70WY0ID1N53Q4254VH70,,,,unmatched,4625,1715,68,CA:975;TX:663;FL:68;NC:4;GA:4;TN:1,high
549300Q02LGIN9AXKP98,,,,unmatched,2016,1236,66,CA:824;TX:97;FL:66;GA:63;NC:48;NJ:42;NY:33;MA:24,high
549300WH9FMXOC63ZV77,,,,unmatched,430,375,66,CA:169;NY:98;FL:66;NJ:27;TX:8;PA:3;SC:3;DC:1,high
5493008PQSMR41Y70C36,,,,unmatched,321,191,66,MA:104;FL:66;PA:9;NC:5;GA:4;CA:1;TX:1;TN:1,high
549300XED7IBK9VVQH70,,,,unmatched,1212,859,64,TX:273;PA:136;NY:114;CA:75;NC:70;SC:69;FL:64;NJ:45,high
254900SUZ313OILKVD67,,,,unmatched,190,161,64,FL:64;SC:58;MA:9;CA:8;NC:6;NJ:6;PA:4;GA:4,high
549300PC4MFWQBNVKG88,,,,unmatched,2616,1824,63,TX:1080;CA:169;PA:165;NC:139;TN:130;FL:63;SC:37;GA:23,high
9845007CY0EC0F59W414,,,,unmatched,1085,704,62,CA:391;TX:104;GA:81;FL:62;PA:36;NJ:14;SC:6;TN:4,high
5493007CLWQN2S6IZK91,,,,unmatched,896,464,61,TX:115;NC:67;FL:61;GA:55;CA:48;TN:25;SC:22;NJ:22,high
984500CD6F0743B8F530,,,,unmatched,544,424,61,GA:124;PA:74;FL:61;TN:49;NC:48;NY:24;TX:16;NJ:11,high
549300YPBBHUEKV1YC68,,,,unmatched,613,377,61,TX:159;SC:64;FL:61;CA:32;GA:30;NJ:14;NC:11;PA:3,high
549300UVOSI4XZZGUE14,,,,unmatched,813,318,61,NC:67;FL:61;GA:52;CA:43;SC:43;TN:27;NJ:25,high
549300COIWXM618UBE82,,,,unmatched,2491,1647,59,NC:880;CA:506;TN:123;FL:59;SC:56;GA:19;PA:4,high
549300AT7EB9FJAF0E61,,,,unmatched,1788,1174,59,TN:999;FL:59;TX:33;SC:18;PA:16;CA:16;NC:13;GA:12,high
4EP6JBYBTPTQ47LZOB67,,,,unmatched,439,345,59,CA:66;FL:59;MA:51;NY:40;GA:27;NC:22;TX:20;SC:18,high
549300LE3ZOZXUS7W648,,,,unmatched,127,91,59,FL:59;TX:22;GA:4;CA:3;SC:2;TN:1,high
549300CY7WNAHKHYSJ73,,,,unmatched,4612,3609,58,TX:2279;NC:910;CA:261;TN:60;FL:58;GA:21;SC:13;PA:4,high
549300N3JBQ15RQ7AV97,,,,unmatched,1117,760,58,CA:603;FL:58;TX:45;NC:34;GA:12;PA:3;NJ:3;TN:2,high
549300O7SGM8FH65GQ47,,,,unmatched,104,66,58,FL:58;CA:2;GA:2;SC:1;TX:1;TN:1;NJ:1,high
549300DNWSJUNAWUM003,,,,unmatched,1221,674,57,NC:247;PA:92;SC:63;NY:60;FL:57;DC:34;CA:33;GA:23,high
54930095UWUUXAWASB02,,,,unmatched,1764,1346,56,NC:673;SC:369;DC:148;FL:56;PA:53;GA:13;TX:12;TN:11,high
254900JZN2V0PWFMW808,,,,unmatched,1482,781,56,CA:615;FL:56;NC:52;TX:46;TN:8;SC:1;NY:1;PA:1,high
254900YA1AQXNM8QVZ06,,,,unmatched,501,386,56,CA:85;TX:59;FL:56;NY:34;GA:32;NC:29;TN:27;MA:21,high
549300AENO88GEUWCZ39,,,,unmatched,326,198,56,FL:56;CA:52;TX:34;SC:25;NC:12;TN:7;NJ:6;GA:4,high
549300R8VPSFM828B312,,,,unmatched,3737,2148,55,NY:1805;CA:177;FL:55;NJ:33;NC:19;PA:15;TX:13;TN:11,high
549300BXWU32AYWT1A56,,,,unmatched,1324,845,55,TX:257;NY:161;NJ:90;PA:86;CA:70;FL:55;GA:53;NC:28,high
98450058D88OE4463626,,,,unmatched,240,172,55,CA:60;FL:55;TX:22;NC:13;NJ:12;PA:5;GA:3;SC:1,high
6PTKHDJ8HDUF78PFWH30,,,,unmatched,183,151,55,FL:55;CA:35;TX:20;GA:8;NJ:7;NC:5;MA:5;NY:5,high
549300QVGK8WC4HQ3C28,,,,unmatched,1041,647,54,PA:185;TN:124;GA:109;NJ:99;FL:54;NC:31;SC:19;TX:12,high
549300AOB4S7B0DB7863,,,,unmatched,351,179,54,FL:54;NJ:20;GA:20;CA:18;DC:17;TX:16;NC:15;NY:10,high
5493005DKMV1IHIM8E20,,,,unmatched,3562,2453,52,PA:1700;NJ:555;FL:52;CA:47;NC:28;GA:26;SC:18;TN:10,high
549300BOXNV8VLRBDT24,,,,unmatched,1396,640,51,CA:220;TX:86;NC:59;FL:51;GA:45;TN:44;NJ:36;SC:35,high
S0Q3AHZRL5K6VQE35M07,,,,unmatched,130,92,50,FL:50;TN:8;SC:8;GA:6;NC:6;TX:6;NY:5;CA:2,high
5493004UNRG4PWDF2K60,,,,unmatched,3127,1780,49,NJ:1476;NY:106;PA:60;FL:49;NC:25;CA:19;SC:13;MA:10,high
549300BM4NS8HDJT3X28,,,,unmatched,1183,867,49,NC:400;SC:180;TN:111;DC:61;FL:49;GA:46;PA:13;TX:6,high
549300KQHWNSVCE2MY88,,,,unmatched,785,540,49,TX:125;TN:91;NC:65;CA:58;GA:53;FL:49;SC:32;PA:20,high
549300LLESTPOVRG3X73,,,,unmatched,1155,409,49,CA:88;TX:55;FL:49;NC:47;NY:40;GA:28;TN:25;MA:23,high
54930039IUN6515TBG78,,,,unmatched,1662,1206,47,GA:517;NY:292;TX:167;NJ:103;CA:52;FL:47;PA:13;SC:5,high
254900YPPMV9UM5FUW09,,,,unmatched,903,624,47,NC:334;DC:91;GA:80;FL:47;TX:15;PA:15;TN:15;CA:11,high
549300UB5TJ0YPVPT503,,,,unmatched,2013,1352,46,CA:903;TX:215;TN:127;NC:48;FL:46;GA:9;SC:3;NJ:1,high
COINQMNIM6RBU631DD85,,,,unmatched,527,271,46,TX:71;FL:46;CA:32;TN:26;NC:26;GA:18;SC:17;PA:14,high
549300K6K2IS7FRS7S09,,,,unmatched,402,241,46,FL:46;TX:42;CA:31;NC:31;GA:20;SC:19;NJ:13;PA:13,high
549300V8CF81JGIV7038,,,,unmatched,233,201,46,TN:104;FL:46;TX:15;SC:14;CA:12;GA:7;NC:2;PA:1,high
549300MUXFVZKH4XLG17,,,,unmatched,2289,1551,45,CA:677;TX:490;NC:102;GA:102;SC:93;FL:45;TN:41;PA:1,high
549300R4F5COFJE0DN81,,,,unmatched,1255,651,44,CA:531;FL:44;TX:33;TN:14;GA:9;NC:8;NJ:5;SC:4,high
5493000H6DFDDJRORG89,,,,unmatched,1568,501,44,CA:208;TX:79;NJ:60;FL:44;NC:43;SC:25;TN:22;MA:16,high
5493007L4GYNO2PUBS09,,,,unmatched,1340,486,44,TX:156;GA:146;PA:65;FL:44;NJ:35;CA:17;NC:13;SC:6,high
254900P7WLDQD9IUL038,,,,unmatched,861,404,43,MA:184;FL:43;GA:41;NC:32;CA:29;SC:20;TN:13;TX:12,high
5493002N5168AC238149,,,,unmatched,3428,2499,42,NJ:2071;PA:289;FL:42;TX:26;NY:25;NC:17;SC:12;TN:9,high
549300HIVO8XPBPNVG69,,,,unmatched,397,254,42,CA:131;TX:57;FL:42;PA:12;NC:5;TN:5;NJ:1;SC:1,high
5493003X6Y6JGJKHPA25,,,,unmatched,1081,729,41,NY:609;FL:41;NJ:25;CA:16;PA:16;NC:8;SC:5;TN:4,high
549300T61O0X0RJMQ375,,,,unmatched,510,293,41,CA:55;TX:47;FL:41;NJ:39;NC:32;MA:20;TN:19;GA:16,high
549300MQEDQYDJR8CP22,,,,unmatched,622,268,41,FL:41;TX:41;GA:36;TN:27;CA:24;NJ:22;NY:22;PA:20,high
549300SBA6BX8HZZF585,,,,unmatched,1048,786,40,CA:565;TX:100;GA:55;FL:40;MA:23;PA:2;NY:1,high
549300ASFUWYQO0RW077,,,,unmatched,354,277,40,NY:51;TX:49;FL:40;NJ:31;NC:26;PA:21;SC:19;GA:17,high
54930015645SYPOM7220,,,,unmatched,632,465,39,TN:258;GA:114;FL:39;CA:36;NC:18,high
549300WK15ESCDNJ5M35,,,,unmatched,3114,2177,38,NC:1002;NY:787;PA:214;SC:112;FL:38;NJ:12;MA:7;TN:4,high
984500RF83EA742B5589,,,,unmatched,529,315,38,TX:49;TN:49;NJ:46;FL:38;CA:33;PA:28;NY:26;NC:20,high
5493009D2COWW65B8673,,,,unmatched,704,315,37,CA:250;FL:37;TX:7;SC:4;NY:4;TN:3;PA:3;DC:2,high
549300LXKO1O7CSK5J52,,,,unmatched,1186,947,36,TX:675;TN:129;NC:44;SC:37;FL:36;GA:17;CA:5;PA:4,high
549300KP95LHU8OP0H40,,,,unmatched,700,670,36,CA:621;FL:36;TX:13,high
254900TM81D0YC1B9584,,,,unmatched,1308,1161,35,NY:576;PA:215;GA:204;NJ:60;FL:35;TX:29;NC:14;SC:12,high
549300HCNXMTNGIMAR91,,,,unmatched,1291,934,34,NY:244;NJ:232;MA:167;NC:67;GA:44;CA:41;DC:35;FL:34,high
2549009X2AG1P20YAJ63,,,,unmatched,1435,479,34,CA:299;NY:38;FL:34;TX:23;NJ:19;NC:13;GA:13;TN:13,high
254900378RFGMBEKAF12,,,,unmatched,538,315,34,NC:109;GA:38;TX:37;FL:34;SC:33;TN:32;CA:19;PA:7,high
549300JRDGV1559XM376,,,,unmatched,381,228,34,TX:59;TN:59;CA:45;FL:34;NC:21;GA:5;SC:3;NJ:2,high
254900A1LV2U6NM10498,,,,unmatched,482,337,33,CA:235;FL:33;NC:14;PA:13;TX:13;GA:11;TN:8;NY:5,high
549300ZOBXG0DT4I6U54,,,,unmatched,430,278,33,NJ:176;NY:45;FL:33;PA:16;TX:4;GA:1;NC:1;SC:1,high
593C3GZG957YOJPS2Z63,,,,unmatched,4770,2957,32,CA:2576;NY:146;TN:73;NJ:35;FL:32;TX:23;MA:16;GA:14,high
2549004CU9LAM5CYA280,,,,unmatched,960,668,32,NJ:315;TX:84;NC:80;PA:40;CA:40;FL:32;GA:29;SC:17,high
549300YD7XJM19TH5O82,,,,unmatched,497,290,31,CA:124;TX:42;TN:38;FL:31;NC:25;GA:16;SC:6;MA:3,high
5493002QRULT2T40BH09,,,,unmatched,742,317,30,CA:186;TX:51;FL:30;TN:14;GA:10;NC:8;NJ:8;MA:3,high
549300I1HK1BBZLKOB84,,,,unmatched,396,275,30,TX:111;CA:55;FL:30;NY:27;NJ:17;NC:8;GA:8;SC:6,high
984500P059VACEAAFA22,,,,unmatched,625,372,28,TX:127;NC:111;CA:38;FL:28;GA:24;SC:19;TN:12;PA:10,high
549300OYEKEORA1GI088,,,,unmatched,1168,910,27,NC:659;TX:92;SC:80;TN:27;FL:27;GA:18;PA:4;CA:2,high
549300E4YLQ3BVQ4GW30,,,,unmatched,649,401,27,NY:182;CA:134;NJ:51;FL:27;MA:3;TX:2;GA:1;TN:1,high
5493008VCYW25D52ZC98,,,,unmatched,1533,1018,26,NY:595;NJ:351;PA:43;FL:26;CA:3,high
254900AD895KKZTSFT42,,,,unmatched,732,560,26,GA:406;SC:63;NC:58;FL:26;TN:6;CA:1,high
549300VVH8HHFMWL8536,,,,unmatched,1662,1122,25,TX:529;CA:513;FL:25;TN:12;SC:9;NC:9;GA:9;PA:8,high
VNOO6EITDJ2YUEBMSZ83,,,,unmatched,413,200,25,TX:102;CA:52;FL:25;TN:5;NC:5;SC:4;MA:3;PA:2,high
549300BHPLBG0CXKTL06,,,,unmatched,2160,1466,24,PA:1409;FL:24;NC:17;CA:4;NJ:4;GA:3;SC:2;MA:1,high
HIDXEG9BLUJZKBGUT764,,,,unmatched,463,331,24,DC:220;FL:24;CA:20;NC:12;MA:11;PA:10;TX:8;NJ:8,high
549300WRDGBHKR1BXL98,,,,unmatched,304,236,23,MA:146;FL:23;TX:13;NY:10;GA:10;TN:10;CA:10;NC:7,high
549300EFCZM6KD6B8K69,,,,unmatched,1491,1055,22,NJ:593;PA:165;TX:120;TN:32;NC:30;NY:30;FL:22;GA:20,high
5493006RIR31ORKYB608,,,,unmatched,889,617,22,CA:395;TX:133;TN:28;GA:27;FL:22;NC:3;SC:2;MA:2,high
254900I68BOSEM149Q58,,,,unmatched,756,534,21,TX:354;NC:85;CA:49;FL:21;GA:10;SC:5;NJ:5;DC:2,high
2549005Q4HZ55QX7YC64,,,,unmatched,646,496,21,CA:249;TX:151;FL:21;NC:18;MA:14;DC:10;NJ:8;PA:7,high
549300SY0ZRUCS4CSY07,,,,unmatched,516,336,21,NY:86;NJ:63;CA:40;PA:33;DC:30;GA:25;FL:21;NC:16,high
