year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,TN,549300FGXN1K3HLB1R50,"Rocket Mortgage, LLC",16700,11919,47093:948; Davidson:904; Shelby:838; 47149:662; 47065:644,8504,2215,1200,0,0,71.35,18.58,10.07,yes
2025,TN,549300HW662MN1WU8550,"United Wholesale Mortgage, LLC",12458,8992,Davidson:729; 47093:691; Shelby:640; 47125:622; 47149:475,3952,2464,2529,47,0,43.95,27.4,28.12,yes
2025,TN,EQTWLK1G7ODGC2MGLV11,Regions Bank,11247,5322,Davidson:640; Shelby:546; 47065:473; 47093:431; 47187:323,5072,178,49,23,0,95.3,3.34,0.92,yes
2025,TN,549300OBO7DOF2KOP535,FirstBank,5677,4089,47065:470; Davidson:458; 47187:393; 47149:374; 47077:157,3513,406,123,47,0,85.91,9.93,3.01,yes
2025,TN,549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",5561,3925,Davidson:579; 47149:476; 47065:317; 47165:290; 47093:235,2224,1031,426,244,0,56.66,26.27,10.85,yes
2025,TN,549300DD5QQUHO6PCH70,"MORTGAGE RESEARCH CENTER, LLC",6568,3178,47125:793; Shelby:210; 47093:138; 47065:114; 47163:87,171,103,2893,11,0,5.38,3.24,91.03,yes
2025,TN,549300VNBQD8FDHF7563,"MORTGAGE INVESTORS GROUP, INC.",4454,3148,47093:822; 47009:238; Shelby:187; 47001:164; 47145:129,1859,954,220,115,0,59.05,30.3,6.99,yes
2025,TN,549300DDLYW49R2HCV81,EASTMAN CREDIT UNION,4436,2854,47163:1014; 47179:769; 47073:280; 47059:268; 47019:227,2852,0,2,0,0,99.93,0.0,0.07,yes
2025,TN,549300CDOC4F7XSRG390,Pinnacle Bank,4053,2808,Shelby:767; Davidson:601; 47149:338; 47065:190; 47187:185,2713,59,36,0,0,96.62,2.1,1.28,yes
2025,TN,RVDPPPGHCGZ40J4VQ731,"PENNYMAC LOAN SERVICES, LLC",5331,2566,Davidson:221; 47125:204; 47093:193; Shelby:170; 47149:163,1070,911,581,4,0,41.7,35.5,22.64,yes
2025,TN,COOWI3L2W9TPYR3WJX37,First Horizon Bank,4168,2513,Shelby:463; 47093:336; Davidson:278; 47065:195; 47187:177,2447,47,13,6,0,97.37,1.87,0.52,yes
2025,TN,549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",3154,2461,47149:287; 47093:191; 47003:132; 47125:97; Davidson:92,1165,883,223,190,0,47.34,35.88,9.06,yes
2025,TN,549300LYRWPSYPK6S325,FREEDOM MORTGAGE CORPORATION,5493,2436,47125:249; Shelby:215; 47093:169; 47149:158; Davidson:144,208,1059,1167,2,0,8.54,43.47,47.91,yes
2025,TN,549300VZVN841I2ILS84,"CROSSCOUNTRY MORTGAGE, LLC",3778,2251,Davidson:303; Shelby:296; 47125:157; 47187:140; 47149:130,1303,600,325,23,0,57.89,26.65,14.44,yes
2025,TN,549300DD4R4SYK5RAQ92,"MOVEMENT MORTGAGE, LLC",3282,2207,47065:354; 47093:219; 47163:192; Davidson:180; 47179:171,1523,436,227,21,0,69.01,19.76,10.29,yes
2025,TN,5493001SXWZ4OFP8Z903,"DHI MORTGAGE COMPANY, LTD.",3078,2122,47189:236; 47093:229; 47163:134; 47179:116; 47009:114,1131,634,312,45,0,53.3,29.88,14.7,yes
2025,TN,JJKC32MCHWDI71265Z06,Truist Bank,4114,2014,47065:292; 47093:288; Davidson:250; Shelby:149; 47187:133,1965,33,15,1,0,97.57,1.64,0.74,yes
2025,TN,549300AG64NHILB7ZP05,"LOANDEPOT.COM, LLC",3056,1915,Davidson:252; 47149:218; 47065:127; Shelby:124; 47125:120,998,621,293,3,0,52.11,32.43,15.3,yes
2025,TN,5493003GQDUH26DNNH17,Navy Federal Credit Union,4080,1902,Shelby:286; 47125:254; 47093:128; Davidson:112; 47065:104,1341,0,561,0,0,70.5,0.0,29.5,yes
2025,TN,549300U3721PJGQZYY68,"GUARANTEED RATE, INC.",3367,1868,47125:455; Shelby:331; Davidson:290; 47187:121; 47093:96,973,425,461,9,0,52.09,22.75,24.68,yes
2025,TN,6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,3875,1844,Davidson:287; 47187:147; 47149:121; 47189:111; 47125:111,1741,66,32,5,0,94.41,3.58,1.74,yes
2025,TN,54930074H8866HTIWU69,KNOXVILLE TVA EMPLOYEES CREDIT UNION,2269,1808,47093:699; 47063:220; 47009:166; 47089:146; 47155:118,1808,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,549300E1PJPTI4YS7H26,ASCEND FEDERAL CREDIT UNION,2890,1801,47149:478; Davidson:250; 47031:150; 47187:121; 47165:103,1794,5,2,0,0,99.61,0.28,0.11,yes
2025,TN,Q7C315HKI8VX0SSKBS64,Cadence Bank,2573,1772,Shelby:537; Davidson:290; 47187:129; 47113:128; 47047:126,1581,132,41,18,0,89.22,7.45,2.31,yes
2025,TN,549300MGPZBLQDIL7538,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,2385,1593,47093:326; 47099:119; 47165:97; Davidson:84; 47187:64,951,473,132,37,0,59.7,29.69,8.29,yes
2025,TN,549300E2UX99HKDBR481,"NEW AMERICAN FUNDING, LLC",3712,1519,47125:187; Shelby:139; 47093:101; Davidson:99; 47149:76,744,553,203,19,0,48.98,36.41,13.36,yes
2025,TN,5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",9649,1509,47093:123; 47189:117; 47165:97; 47009:67; Davidson:59,1400,80,28,1,0,92.78,5.3,1.86,yes
2025,TN,254900FJRICL380R4T46,Leaders Credit Union,2249,1505,47113:458; 47053:215; Shelby:205; 47045:121; 47167:96,1137,240,54,74,0,75.55,15.95,3.59,yes
2025,TN,B4TYDEB6GKMZO031MB27,"Bank of America, National Association",3749,1499,Davidson:333; 47187:220; Shelby:162; 47149:132; 47093:112,1484,14,1,0,0,99.0,0.93,0.07,yes
2025,TN,549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2124,1452,Shelby:125; 47149:112; Davidson:111; 47093:111; 47065:99,1174,172,106,0,0,80.85,11.85,7.3,yes
2025,TN,549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1881,1404,47065:341; 47141:88; 47093:65; 47125:60; 47063:58,791,362,181,70,0,56.34,25.78,12.89,yes
2025,TN,549300FNXYY540N23N64,Newrez LLC,3780,1361,47093:130; 47125:126; Shelby:112; Davidson:104; 47009:72,608,267,461,25,0,44.67,19.62,33.87,yes
2025,TN,254900PVWALA7JTBXA31,WILSON BANK AND TRUST,1936,1338,47189:366; Davidson:264; 47149:190; 47165:107; 47187:58,1318,11,5,4,0,98.51,0.82,0.37,yes
2025,TN,7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",1951,1224,Davidson:263; 47187:153; Shelby:105; 47065:87; 47093:84,1186,20,18,0,0,96.9,1.63,1.47,yes
2025,TN,5493001UYBOONMFYPR30,"Legacy Home Loans, LLC",1420,1171,Davidson:484; 47187:230; 47125:102; 47149:77; 47165:67,978,98,95,0,0,83.52,8.37,8.11,yes
2025,TN,549300K6L4VXCXWN4205,ORNL,2110,1114,47093:450; 47001:111; 47009:105; 47145:84; 47105:82,1114,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,T68X8LLAQYRNDV034K14,United Community Bank,1623,1055,47119:114; Davidson:113; 47125:99; 47105:97; 47011:89,949,76,19,11,0,89.95,7.2,1.8,yes
2025,TN,5493007669OVCSCATP45,TENNESSEE VALLEY FCU,1789,1012,47065:678; 47011:118; 47143:41; 47107:36; 47115:36,1006,0,6,0,0,99.41,0.0,0.59,yes
2025,TN,54930059GZZ7G4G40O53,Primis Mortgage Company,1402,1004,47149:266; Davidson:192; 47187:69; 47189:54; 47031:49,612,287,88,17,0,60.96,28.59,8.76,yes
2025,TN,549300AT7EB9FJAF0E61,Old National Bank,1485,999,Davidson:352; 47187:128; 47107:97; 47165:75; 47149:48,896,63,35,5,0,89.69,6.31,3.5,yes
2025,TN,QFROUN1UWUYU0DVIWD51,"Eagle Home Mortgage, LLC",1984,971,Davidson:247; 47187:197; 47149:104; 47165:74; 47093:61,949,12,8,2,0,97.73,1.24,0.82,yes
2025,TN,5493004NO7XCFVG4KD53,Y-12 Federal Credit Union,1629,965,47093:330; 47009:151; 47001:145; 47145:66; 47013:64,965,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,5493002RF1ERFA2XR050,Renasant Bank,1286,941,Shelby:239; Davidson:201; 47187:53; 47009:49; 47163:36,787,98,24,32,0,83.63,10.41,2.55,yes
2025,TN,254900UL88QFG0E40516,FIGURE LENDING LLC,1787,887,Davidson:92; 47065:76; 47149:76; Shelby:63; 47187:61,887,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1140,854,47093:114; Davidson:78; 47189:78; Shelby:44; 47165:40,453,292,85,24,0,53.04,34.19,9.95,yes
2025,TN,549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,2980,839,Shelby:70; Davidson:66; 47149:53; 47065:51; 47093:51,587,190,62,0,0,69.96,22.65,7.39,yes
2025,TN,549300IJ8KTGYPKLXK63,COMMUNITY MORTGAGE CORPORATION,1026,828,Shelby:563; 47167:45; 47047:45; 47065:38; Davidson:19,515,236,67,10,0,62.2,28.5,8.09,yes
2025,TN,5493001M37Q8TJKTP708,Home Federal Bank of Tennessee,978,826,47093:571; 47009:74; 47155:50; 47105:32; 47001:29,826,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1379,821,Davidson:113; Shelby:61; 47093:59; 47187:58; 47149:38,390,325,105,1,0,47.5,39.59,12.79,yes
2025,TN,549300PIL8LFAQ04XC20,Better Mortgage Corporation,2580,821,Davidson:84; 47149:78; 47187:66; 47093:56; Shelby:53,821,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,549300KBWX4NV5Q1E376,"NVR Mortgage Finance, Inc.",1042,817,47149:192; Davidson:187; 47165:129; 47147:95; 47119:77,322,390,91,14,0,39.41,47.74,11.14,yes
2025,TN,5493006JISETNI0GLE61,"Farm Credit Mid-America, ACA",1139,786,47119:33; 47149:29; 47107:25; 47093:25; 47189:25,786,0,0,0,0,100.0,0.0,0.0,yes
2025,TN,549300DPRWSBUY619V27,Simmons Bank,1154,773,Shelby:155; 47113:61; 47183:57; 47187:50; 47107:45,675,67,12,19,0,87.32,8.67,1.55,yes
