lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300Q02LGIN9AXKP98,,,,unmatched,2016,1236,66,CA:824;TX:97;FL:66;GA:63;NC:48;NJ:42;NY:33;MA:24,high
5493008PQSMR41Y70C36,,,,unmatched,321,191,66,MA:104;FL:66;PA:9;NC:5;GA:4;CA:1;TX:1;TN:1,high
549300YMIOLU51FSTO86,,,,unmatched,1406,1028,64,PA:346;NJ:322;NY:108;TX:98;FL:64;GA:45;NC:19;TN:15,high
549300XED7IBK9VVQH70,,,,unmatched,1212,859,64,TX:273;PA:136;NY:114;CA:75;NC:70;SC:69;FL:64;NJ:45,high
254900SUZ313OILKVD67,,,,unmatched,190,161,64,FL:64;SC:58;MA:9;CA:8;NC:6;NJ:6;PA:4;GA:4,high
549300D6BCLQFX6G1K95,,,,unmatched,106,74,64,FL:64;NC:4;TX:2;GA:2;TN:1;SC:1,high
549300PC4MFWQBNVKG88,,,,unmatched,2616,1824,63,TX:1080;CA:169;PA:165;NC:139;TN:130;FL:63;SC:37;GA:23,high
549300NFA0VY9215VV25,,,,unmatched,281,131,63,FL:63;TX:48;GA:10;NC:9;TN:1,high
54930039UO39UJGI7078,,,,unmatched,2637,2030,62,NC:1749;SC:88;FL:62;PA:60;DC:36;GA:14;TX:14;TN:7,high
9845007CY0EC0F59W414,,,,unmatched,1085,704,62,CA:391;TX:104;GA:81;FL:62;PA:36;NJ:14;SC:6;TN:4,high
549300GZY55UGMUMI322,,,,unmatched,1025,761,61,TN:662;FL:61;GA:31;SC:5;NC:2,high
5493007CLWQN2S6IZK91,,,,unmatched,896,464,61,TX:115;NC:67;FL:61;GA:55;CA:48;TN:25;SC:22;NJ:22,high
984500CD6F0743B8F530,,,,unmatched,544,424,61,GA:124;PA:74;FL:61;TN:49;NC:48;NY:24;TX:16;NJ:11,high
549300YPBBHUEKV1YC68,,,,unmatched,613,377,61,TX:159;SC:64;FL:61;CA:32;GA:30;NJ:14;NC:11;PA:3,high
549300UVOSI4XZZGUE14,,,,unmatched,813,318,61,NC:67;FL:61;GA:52;CA:43;SC:43;TN:27;NJ:25,high
5493009KQ3D6Q5VM0B61,,,,unmatched,547,76,61,FL:61;GA:10;NC:5,high
5493005XMJQ1GSXUGT67,,,,unmatched,864,475,60,NC:166;TX:111;TN:98;FL:60;GA:25;SC:15,high
549300COIWXM618UBE82,,,,unmatched,2491,1647,59,NC:880;CA:506;TN:123;FL:59;SC:56;GA:19;PA:4,high
549300AT7EB9FJAF0E61,,,,unmatched,1788,1174,59,TN:999;FL:59;TX:33;SC:18;PA:16;CA:16;NC:13;GA:12,high
549300GPO6DWUZR4UY30,,,,unmatched,1421,1108,59,NC:347;DC:280;MA:155;SC:127;PA:119;FL:59;TN:9;NJ:7,high
549300916KMYQ118CX89,,,,unmatched,1125,858,59,SC:680;NC:106;FL:59;GA:11;TX:2,high
4EP6JBYBTPTQ47LZOB67,,,,unmatched,439,345,59,CA:66;FL:59;MA:51;NY:40;GA:27;NC:22;TX:20;SC:18,high
549300CY7WNAHKHYSJ73,,,,unmatched,4612,3609,58,TX:2279;NC:910;CA:261;TN:60;FL:58;GA:21;SC:13;PA:4,high
549300N3JBQ15RQ7AV97,,,,unmatched,1117,760,58,CA:603;FL:58;TX:45;NC:34;GA:12;PA:3;NJ:3;TN:2,high
549300DNWSJUNAWUM003,,,,unmatched,1221,674,57,NC:247;PA:92;SC:63;NY:60;FL:57;DC:34;CA:33;GA:23,high
549300YJ77JVC6X3BO61,,,,unmatched,285,276,57,GA:213;FL:57;SC:5;NC:1,high
54930095UWUUXAWASB02,,,,unmatched,1764,1346,56,NC:673;SC:369;DC:148;FL:56;PA:53;GA:13;TX:12;TN:11,high
254900JZN2V0PWFMW808,,,,unmatched,1482,781,56,CA:615;FL:56;NC:52;TX:46;TN:8;SC:1;NY:1;PA:1,high
254900YA1AQXNM8QVZ06,,,,unmatched,501,386,56,CA:85;TX:59;FL:56;NY:34;GA:32;NC:29;TN:27;MA:21,high
549300AENO88GEUWCZ39,,,,unmatched,326,198,56,FL:56;CA:52;TX:34;SC:25;NC:12;TN:7;NJ:6;GA:4,high
549300R8VPSFM828B312,,,,unmatched,3737,2148,55,NY:1805;CA:177;FL:55;NJ:33;NC:19;PA:15;TX:13;TN:11,high
549300BXWU32AYWT1A56,,,,unmatched,1324,845,55,TX:257;NY:161;NJ:90;PA:86;CA:70;FL:55;GA:53;NC:28,high
98450058D88OE4463626,,,,unmatched,240,172,55,CA:60;FL:55;TX:22;NC:13;NJ:12;PA:5;GA:3;SC:1,high
6PTKHDJ8HDUF78PFWH30,,,,unmatched,183,151,55,FL:55;CA:35;TX:20;GA:8;NJ:7;NC:5;MA:5;NY:5,high
549300QVGK8WC4HQ3C28,,,,unmatched,1041,647,54,PA:185;TN:124;GA:109;NJ:99;FL:54;NC:31;SC:19;TX:12,high
549300AOB4S7B0DB7863,,,,unmatched,351,179,54,FL:54;NJ:20;GA:20;CA:18;DC:17;TX:16;NC:15;NY:10,high
5493005DKMV1IHIM8E20,,,,unmatched,3562,2453,52,PA:1700;NJ:555;FL:52;CA:47;NC:28;GA:26;SC:18;TN:10,high
549300BOXNV8VLRBDT24,,,,unmatched,1396,640,51,CA:220;TX:86;NC:59;FL:51;GA:45;TN:44;NJ:36;SC:35,high
S0Q3AHZRL5K6VQE35M07,,,,unmatched,130,92,50,FL:50;TN:8;SC:8;GA:6;NC:6;TX:6;NY:5;CA:2,high
5493004UNRG4PWDF2K60,,,,unmatched,3127,1780,49,NJ:1476;NY:106;PA:60;FL:49;NC:25;CA:19;SC:13;MA:10,high
549300BM4NS8HDJT3X28,,,,unmatched,1183,867,49,NC:400;SC:180;TN:111;DC:61;FL:49;GA:46;PA:13;TX:6,high
549300KQHWNSVCE2MY88,,,,unmatched,785,540,49,TX:125;TN:91;NC:65;CA:58;GA:53;FL:49;SC:32;PA:20,high
549300LLESTPOVRG3X73,,,,unmatched,1155,409,49,CA:88;TX:55;FL:49;NC:47;NY:40;GA:28;TN:25;MA:23,high
549300GCEUZLVML1J263,,,,unmatched,2047,1612,48,MA:908;PA:474;NC:74;GA:66;FL:48;TX:26;SC:11;TN:3,high
54930039IUN6515TBG78,,,,unmatched,1662,1206,47,GA:517;NY:292;TX:167;NJ:103;CA:52;FL:47;PA:13;SC:5,high
254900YPPMV9UM5FUW09,,,,unmatched,903,624,47,NC:334;DC:91;GA:80;FL:47;TX:15;PA:15;TN:15;CA:11,high
549300X8AUU3UC1ULZ79,,,,unmatched,1017,545,47,TX:304;TN:107;NC:87;FL:47,high
549300UB5TJ0YPVPT503,,,,unmatched,2013,1352,46,CA:903;TX:215;TN:127;NC:48;FL:46;GA:9;SC:3;NJ:1,high
COINQMNIM6RBU631DD85,,,,unmatched,527,271,46,TX:71;FL:46;CA:32;TN:26;NC:26;GA:18;SC:17;PA:14,high
549300K6K2IS7FRS7S09,,,,unmatched,402,241,46,FL:46;TX:42;CA:31;NC:31;GA:20;SC:19;NJ:13;PA:13,high
549300V8CF81JGIV7038,,,,unmatched,233,201,46,TN:104;FL:46;TX:15;SC:14;CA:12;GA:7;NC:2;PA:1,high
549300MUXFVZKH4XLG17,,,,unmatched,2289,1551,45,CA:677;TX:490;NC:102;GA:102;SC:93;FL:45;TN:41;PA:1,high
549300TB3TMP4RV5T078,,,,unmatched,1255,974,45,MA:652;TX:189;FL:45;SC:33;PA:24;NJ:15;NC:14;TN:2,high
549300R4F5COFJE0DN81,,,,unmatched,1255,651,44,CA:531;FL:44;TX:33;TN:14;GA:9;NC:8;NJ:5;SC:4,high
5493000H6DFDDJRORG89,,,,unmatched,1568,501,44,CA:208;TX:79;NJ:60;FL:44;NC:43;SC:25;TN:22;MA:16,high
5493007L4GYNO2PUBS09,,,,unmatched,1340,486,44,TX:156;GA:146;PA:65;FL:44;NJ:35;CA:17;NC:13;SC:6,high
254900P7WLDQD9IUL038,,,,unmatched,861,404,43,MA:184;FL:43;GA:41;NC:32;CA:29;SC:20;TN:13;TX:12,high
213800KVD76WKI6PN868,,,,unmatched,585,339,43,NC:215;FL:43;SC:39;GA:26;PA:10;DC:6,high
5493002N5168AC238149,,,,unmatched,3428,2499,42,NJ:2071;PA:289;FL:42;TX:26;NY:25;NC:17;SC:12;TN:9,high
549300HIVO8XPBPNVG69,,,,unmatched,397,254,42,CA:131;TX:57;FL:42;PA:12;NC:5;TN:5;NJ:1;SC:1,high
5493003X6Y6JGJKHPA25,,,,unmatched,1081,729,41,NY:609;FL:41;NJ:25;CA:16;PA:16;NC:8;SC:5;TN:4,high
549300T61O0X0RJMQ375,,,,unmatched,510,293,41,CA:55;TX:47;FL:41;NJ:39;NC:32;MA:20;TN:19;GA:16,high
549300MQEDQYDJR8CP22,,,,unmatched,622,268,41,FL:41;TX:41;GA:36;TN:27;CA:24;NJ:22;NY:22;PA:20,high
549300ASFUWYQO0RW077,,,,unmatched,354,277,40,NY:51;TX:49;FL:40;NJ:31;NC:26;PA:21;SC:19;GA:17,high
54930015645SYPOM7220,,,,unmatched,632,465,39,TN:258;GA:114;FL:39;CA:36;NC:18,high
549300WK15ESCDNJ5M35,,,,unmatched,3114,2177,38,NC:1002;NY:787;PA:214;SC:112;FL:38;NJ:12;MA:7;TN:4,high
984500RF83EA742B5589,,,,unmatched,529,315,38,TX:49;TN:49;NJ:46;FL:38;CA:33;PA:28;NY:26;NC:20,high
549300DAUXQ2DCY4H838,,,,unmatched,1116,795,37,MA:674;NJ:68;FL:37;NC:8;PA:5;SC:3,high
5493009D2COWW65B8673,,,,unmatched,704,315,37,CA:250;FL:37;TX:7;SC:4;NY:4;TN:3;PA:3;DC:2,high
549300LXKO1O7CSK5J52,,,,unmatched,1186,947,36,TX:675;TN:129;NC:44;SC:37;FL:36;GA:17;CA:5;PA:4,high
54930077D8KXQADF5Q23,,,,unmatched,404,306,36,TN:262;FL:36;NC:3;SC:2;PA:1;MA:1;TX:1,high
254900TM81D0YC1B9584,,,,unmatched,1308,1161,35,NY:576;PA:215;GA:204;NJ:60;FL:35;TX:29;NC:14;SC:12,high
549300HCNXMTNGIMAR91,,,,unmatched,1291,934,34,NY:244;NJ:232;MA:167;NC:67;GA:44;CA:41;DC:35;FL:34,high
2549009X2AG1P20YAJ63,,,,unmatched,1435,479,34,CA:299;NY:38;FL:34;TX:23;NJ:19;NC:13;GA:13;TN:13,high
254900378RFGMBEKAF12,,,,unmatched,538,315,34,NC:109;GA:38;TX:37;FL:34;SC:33;TN:32;CA:19;PA:7,high
MMO6VV34TNP4Z1T8NG83,,,,unmatched,352,285,34,NC:109;GA:68;SC:64;FL:34;TX:8;NY:1;PA:1,high
549300JRDGV1559XM376,,,,unmatched,381,228,34,TX:59;TN:59;CA:45;FL:34;NC:21;GA:5;SC:3;NJ:2,high
254900A1LV2U6NM10498,,,,unmatched,482,337,33,CA:235;FL:33;NC:14;PA:13;TX:13;GA:11;TN:8;NY:5,high
549300ZOBXG0DT4I6U54,,,,unmatched,430,278,33,NJ:176;NY:45;FL:33;PA:16;TX:4;GA:1;NC:1;SC:1,high
54930020YWIK7HGH2R34,,,,unmatched,4569,3141,32,TX:2983;TN:79;NC:38;FL:32;GA:9,high
593C3GZG957YOJPS2Z63,,,,unmatched,4770,2957,32,CA:2576;NY:146;TN:73;NJ:35;FL:32;TX:23;MA:16;GA:14,high
2549004CU9LAM5CYA280,,,,unmatched,960,668,32,NJ:315;TX:84;NC:80;PA:40;CA:40;FL:32;GA:29;SC:17,high
5493009XSE00M8B9R434,,,,unmatched,2237,220,32,TX:159;FL:32;SC:15;NC:10;GA:4,high
549300ZN5MIVRMVHJS09,,,,unmatched,2528,2043,31,GA:1932;SC:41;FL:31;TN:30;NC:8;TX:1,high
635400IW1QMK3FNFF894,,,,unmatched,1267,976,31,PA:652;NJ:226;FL:31;NC:22;SC:11;GA:10;DC:9;NY:5,high
549300YD7XJM19TH5O82,,,,unmatched,497,290,31,CA:124;TX:42;TN:38;FL:31;NC:25;GA:16;SC:6;MA:3,high
QGPGHQ1ENZOOLJRFTH41,,,,unmatched,1089,749,30,PA:657;FL:30;TN:22;DC:17;SC:10;NC:5;GA:3;TX:2,high
5493002QRULT2T40BH09,,,,unmatched,742,317,30,CA:186;TX:51;FL:30;TN:14;GA:10;NC:8;NJ:8;MA:3,high
549300I1HK1BBZLKOB84,,,,unmatched,396,275,30,TX:111;CA:55;FL:30;NY:27;NJ:17;NC:8;GA:8;SC:6,high
5493005NU5BA00C1N451,,,,unmatched,364,258,30,TN:209;FL:30;SC:6;GA:5;NC:5;TX:2;PA:1,high
984500P059VACEAAFA22,,,,unmatched,625,372,28,TX:127;NC:111;CA:38;FL:28;GA:24;SC:19;TN:12;PA:10,high
549300OYEKEORA1GI088,,,,unmatched,1168,910,27,NC:659;TX:92;SC:80;TN:27;FL:27;GA:18;PA:4;CA:2,high
5493002JA8HUVL2CRT33,,,,unmatched,431,289,27,NJ:87;PA:76;NC:56;FL:27;NY:19;TX:18;SC:3;GA:1,high
254900AD895KKZTSFT42,,,,unmatched,732,560,26,GA:406;SC:63;NC:58;FL:26;TN:6;CA:1,high
549300VVH8HHFMWL8536,,,,unmatched,1662,1122,25,TX:529;CA:513;FL:25;TN:12;SC:9;NC:9;GA:9;PA:8,high
549300IJO7NO6VDZPD35,,,,unmatched,995,719,25,TX:660;FL:25;PA:19;NC:6;GA:3;SC:2;TN:2;DC:2,high
VNOO6EITDJ2YUEBMSZ83,,,,unmatched,413,200,25,TX:102;CA:52;FL:25;TN:5;NC:5;SC:4;MA:3;PA:2,high
549300VNBQD8FDHF7563,,,,unmatched,5103,3582,24,TN:3148;NC:197;GA:154;SC:59;FL:24,high
549300BHPLBG0CXKTL06,,,,unmatched,2160,1466,24,PA:1409;FL:24;NC:17;CA:4;NJ:4;GA:3;SC:2;MA:1,high
HIDXEG9BLUJZKBGUT764,,,,unmatched,463,331,24,DC:220;FL:24;CA:20;NC:12;MA:11;PA:10;TX:8;NJ:8,high
549300JEBULFT3BSU682,,,,unmatched,319,212,24,MA:181;FL:24;NC:5;SC:2,high
549300EL87GZMCVX0Q34,,,,unmatched,887,646,23,NJ:563;NY:28;FL:23;PA:16;SC:5;TX:4;MA:3;NC:3,high
549300WRDGBHKR1BXL98,,,,unmatched,304,236,23,MA:146;FL:23;TX:13;NY:10;GA:10;TN:10;CA:10;NC:7,high
549300EFCZM6KD6B8K69,,,,unmatched,1491,1055,22,NJ:593;PA:165;TX:120;TN:32;NC:30;NY:30;FL:22;GA:20,high
5493006RIR31ORKYB608,,,,unmatched,889,617,22,CA:395;TX:133;TN:28;GA:27;FL:22;NC:3;SC:2;MA:2,high
549300ZTT08EKQRVTR15,,,,unmatched,746,502,22,NC:317;DC:96;FL:22;SC:20;PA:18;GA:11;TN:11;TX:3,high
549300CF8MP6S7MZV277,,,,unmatched,597,487,22,DC:451;FL:22;NC:10;SC:4,high
254900I68BOSEM149Q58,,,,unmatched,756,534,21,TX:354;NC:85;CA:49;FL:21;GA:10;SC:5;NJ:5;DC:2,high
549300F1COXL6UBFCP55,,,,unmatched,553,498,21,NY:448;FL:21;NJ:19;TX:5;PA:3;NC:1;MA:1,high
2549005Q4HZ55QX7YC64,,,,unmatched,646,496,21,CA:249;TX:151;FL:21;NC:18;MA:14;DC:10;NJ:8;PA:7,high
549300SY0ZRUCS4CSY07,,,,unmatched,516,336,21,NY:86;NJ:63;CA:40;PA:33;DC:30;GA:25;FL:21;NC:16,high
5493006VCMZ998IGOO33,,,,unmatched,2297,1769,20,NJ:1223;SC:362;PA:115;NC:28;FL:20;GA:14;MA:3;TX:3,high
549300BRR67NLTQSBT29,,,,unmatched,1240,1091,20,NY:1062;FL:20;SC:4;NC:2;NJ:1;TX:1;DC:1,high
549300Y7G2MW6V1OR474,,,,unmatched,975,737,20,PA:594;NC:82;FL:20;TX:15;TN:13;SC:8;GA:4;MA:1,high
549300PKEQ3Q9S0IXW76,,,,unmatched,1074,621,20,NC:475;PA:58;SC:25;FL:20;CA:17;TN:10;GA:6;MA:4,high
549300U4FBW37LFHW771,,,,unmatched,691,464,20,NY:258;NJ:165;FL:20;PA:6;CA:5;SC:4;TX:2;NC:2,high
549300S5FVOSK5DQJN30,,,,unmatched,423,310,20,CA:224;NC:33;TX:24;FL:20;TN:5;GA:3;NJ:1,high
254900U1OBL1MC6M6518,,,,unmatched,616,516,19,PA:364;NJ:82;TX:19;FL:19;NC:10;SC:6;TN:5;MA:4,high
2549001NJY765EZWDI06,,,,unmatched,683,432,19,NY:325;NJ:32;PA:20;MA:19;FL:19;TX:7;SC:5;NC:3,high
549300PXIFIEPL7D7R86,,,,unmatched,430,290,19,TN:123;NJ:66;TX:40;FL:19;GA:13;NC:8;SC:8;NY:7,high
5493008SP1FN4D81IS17,,,,unmatched,277,222,19,TX:79;CA:49;NC:30;FL:19;NJ:10;NY:8;TN:8;GA:6,high
549300MSU5WVAU4ZN645,,,,unmatched,4704,3327,18,PA:3102;SC:71;GA:59;NC:50;FL:18;TN:13;MA:8;NJ:3,high
549300IPUHFA5O769M51,,,,unmatched,924,712,18,CA:437;DC:125;TX:87;FL:18;TN:10;NC:8;GA:7;PA:6,high
254900K39SBWA2QOUF69,,,,unmatched,398,308,18,TX:276;FL:18;SC:8;TN:3;GA:2;NC:1,high
549300N5GF79IZ5Y7G10,,,,unmatched,4324,2297,17,PA:1847;NJ:415;FL:17;SC:7;NY:5;NC:4;CA:2,high
549300IKS3MMB5YK6T18,,,,unmatched,1961,1386,17,CA:1195;NY:116;FL:17;NJ:12;GA:10;TX:9;NC:9;TN:8,high
254900132A3VX6LLZU43,,,,unmatched,1607,1154,17,GA:1105;FL:17;SC:15;NC:10;TN:7,high
549300QY4UCP33T94N09,,,,unmatched,457,313,17,NY:240;PA:32;FL:17;NJ:15;SC:7;NC:1;MA:1,high
54930044OSTKOJMHF287,,,,unmatched,396,284,17,DC:145;PA:37;NC:31;FL:17;SC:13;NJ:9;NY:9;TX:6,high
FU7RSW4CQQY98A2O7J66,,,,unmatched,2615,1192,16,TX:1139;FL:16;CA:12;NC:10;GA:4;SC:3;TN:2;MA:2,high
549300MKOZ81ZWTNKB12,,,,unmatched,1561,1043,16,NC:419;SC:220;GA:197;DC:110;PA:77;FL:16;NJ:2;TX:2,high
337KMNHEWWWR6B7Q7W10,,,,unmatched,1283,1018,16,CA:535;TX:385;NY:24;FL:16;TN:14;NC:12;GA:11;PA:8,high
549300A0SVCQJPHVGV20,,,,unmatched,1020,713,16,TX:361;TN:309;FL:16;NJ:13;GA:7;PA:4;NC:3,high
549300E8HNQO52YYHI82,,,,unmatched,3735,2869,15,NC:2599;SC:229;GA:19;FL:15;TN:7,high
549300XOOL3OJTITCV30,,,,unmatched,4331,2365,15,PA:2255;NJ:93;FL:15;SC:1;NC:1,high
549300NBFK4GO76FTE84,,,,unmatched,1970,1582,15,PA:1227;NY:320;FL:15;SC:12;TN:3;NC:3;NJ:2,high
549300PRAPL43XPYR044,,,,unmatched,1659,1057,15,CA:758;TX:212;GA:59;FL:15;NC:6;SC:3;NJ:3;DC:1,high
549300TCY9QY8BRDQJ12,,,,unmatched,1124,753,15,NY:546;NJ:85;TN:53;GA:16;FL:15;PA:14;NC:11;TX:6,high
2549008TT6UNYR7AXF54,,,,unmatched,1073,677,15,TX:487;CA:113;NC:33;FL:15;NJ:8;GA:8;TN:8;PA:3,high
549300FOXIQQV5UZD367,,,,unmatched,807,622,15,NC:467;SC:130;FL:15;DC:3;TN:3;GA:2;PA:1;NJ:1,high
254900L0MIAM922ZEC34,,,,unmatched,1338,872,14,PA:773;NJ:82;FL:14;NC:1;SC:1;TN:1,high
254900RFZH9I62FGU045,,,,unmatched,511,393,14,TX:362;FL:14;GA:7;NC:4;PA:3;TN:2;SC:1,high
549300JGK6WNKYXQ0821,,,,unmatched,1327,375,14,GA:324;NC:18;FL:14;SC:6;TN:6;PA:4;NY:2;TX:1,high
254900IRE136HFEI2562,,,,unmatched,393,254,14,NY:188;NJ:22;CA:17;FL:14;MA:4;NC:3;PA:3;TN:2,high
549300DDLYW49R2HCV81,,,,unmatched,5329,3345,13,TN:2854;TX:392;NC:37;GA:21;SC:17;FL:13;CA:5;PA:3,high
549300YKTME1U7Z0UN20,,,,unmatched,4309,3126,13,NY:3103;FL:13;PA:6;NC:2;SC:2,high
254900RQX8N4HXJIDK44,,,,unmatched,2299,1762,13,CA:1607;NC:37;TN:29;GA:23;PA:19;SC:18;TX:16;FL:13,high
549300TQWW6MLVH6KY61,,,,unmatched,2680,1678,13,NC:1562;GA:46;SC:33;FL:13;PA:11;NJ:10;CA:2;DC:1,high
549300LBK5BTNFKZJD14,,,,unmatched,2275,1622,13,PA:1531;NJ:66;FL:13;SC:6;NC:3;NY:2;GA:1,high
549300DG3IV05V4C4E03,,,,unmatched,1426,1099,13,TX:730;TN:265;GA:86;FL:13;NC:3;SC:2,high
549300SYR11CYON0JE74,,,,unmatched,821,619,13,MA:597;FL:13;SC:4;NJ:2;NC:2;PA:1,high
549300DW87L2IZ7ZHF47,,,,unmatched,745,438,13,NJ:283;NY:78;PA:37;TX:17;FL:13;NC:5;GA:2;SC:2,high
VN1JLT1F3FLLVN3FZG89,,,,unmatched,5429,3244,12,PA:3223;FL:12;NC:3;GA:2;TX:1;TN:1;NJ:1;SC:1,high
549300DMHEHNYZ2OLB41,,,,unmatched,4106,2647,12,TX:2615;FL:12;CA:6;TN:2;SC:2;GA:2;MA:2;PA:2,high
5493007XAKU2Q6LGXD23,,,,unmatched,2149,1495,12,TX:1306;NC:135;TN:19;FL:12;SC:9;GA:7;MA:4;PA:3,high
5493004OB0KD7VERQW98,,,,unmatched,1872,1394,12,TX:1107;TN:219;GA:54;FL:12;NC:1;SC:1,high
549300CEHN5CVC6INV48,,,,unmatched,599,375,12,SC:235;NC:119;FL:12;TN:3;GA:3;TX:1;NY:1;PA:1,high
549300NZ2IPWRMLAYZ30,,,,unmatched,459,319,12,NY:256;MA:35;FL:12;NJ:6;SC:4;NC:3;PA:2;GA:1,high
254900ZELVKWROFNEC29,,,,unmatched,599,384,11,PA:297;NJ:53;GA:11;FL:11;NC:6;MA:2;CA:2;TN:1,high
254900MQ4O1DX3N88207,,,,unmatched,249,210,11,TN:196;FL:11;NC:2;SC:1,high
549300VXXDSMSH313G18,,,,unmatched,9012,3877,10,NC:3466;SC:377;GA:16;FL:10;TN:8,high
549300NWYTCEH9RSSW54,,,,unmatched,2322,1197,10,NY:1182;FL:10;NC:4;NJ:1,high
549300MUTFJQGRZJH019,,,,unmatched,783,549,10,MA:530;FL:10;SC:5;NC:2;NJ:1;CA:1,high
2549007IU6SKFLLNKZ07,,,,unmatched,431,341,10,CA:303;TN:14;TX:12;FL:10;NC:1;SC:1,high
549300BWFA5UY7H4WJ62,,,,unmatched,318,238,10,NC:198;SC:19;FL:10;GA:4;PA:3;TN:2;DC:2,high
5493000OM9RKJW8W5K82,,,,unmatched,3811,2739,9,CA:2287;GA:196;TN:176;SC:33;TX:18;NC:16;FL:9;PA:3,high
549300BTTR873E71L054,,,,unmatched,1877,1442,9,NC:752;SC:311;PA:187;TX:172;FL:9;GA:7;TN:3;NJ:1,high
549300RM7ARTTP3T1V93,,,,unmatched,937,748,9,NY:735;FL:9;SC:2;NC:1;MA:1,high
549300XRXBA38J60S618,,,,unmatched,758,595,9,CA:561;TN:10;FL:9;TX:8;NC:3;GA:3;SC:1,high
549300RTWPH3HXUWR160,,,,unmatched,348,252,9,TN:238;FL:9;GA:3;NC:1;TX:1,high
549300SLZFPDLWNB0O94,,,,unmatched,1327,1074,8,SC:909;GA:96;NC:56;FL:8;TN:3;TX:1;CA:1,high
5493009Y8ROUG903AQ21,,,,unmatched,1198,906,8,CA:849;TX:9;NY:8;FL:8;PA:7;GA:6;MA:5;NC:5,high
R7JQ9JTCFHXBQU4XIT26,,,,unmatched,1144,719,8,PA:628;NJ:78;FL:8;GA:2;NC:1;TX:1;TN:1,high
5493003B2LEGQHDWRN55,,,,unmatched,1178,696,8,MA:652;NJ:9;CA:9;FL:8;NC:8;SC:5;GA:3;PA:1,high
549300DT7WZ1SOTNFJ62,,,,unmatched,750,414,8,CA:379;TX:14;FL:8;TN:3;NC:3;GA:3;PA:2;SC:1,high
D8RBTOL3JO2Q6IEO0F34,,,,unmatched,434,286,8,TX:270;FL:8;TN:6;NC:1;GA:1,high
549300DYB1ZT3UOGPL20,,,,unmatched,2431,1347,7,PA:1161;NJ:176;FL:7;SC:2;NC:1,high
54930002O9LLXKR6TF11,,,,unmatched,1398,849,7,CA:774;TX:21;GA:20;TN:12;FL:7;PA:5;NC:5;SC:3,high
549300F570XAWYN8Z237,,,,unmatched,1060,748,7,NY:494;CA:111;NJ:71;GA:16;PA:14;TX:13;NC:9;FL:7,high
254900R9A6TW85BTVS20,,,,unmatched,500,367,7,CA:179;TX:87;SC:53;NC:41;FL:7,high
549300YM15OICCNPH537,,,,unmatched,349,248,7,NJ:171;NY:45;PA:12;FL:7;NC:4;GA:4;SC:3;TN:2,high
DZC62HF6UIZYJ08V1J90,,,,unmatched,6952,4550,6,PA:3211;NJ:1233;DC:70;NC:24;FL:6;SC:4;NY:1;TN:1,high
549300ZGTXNHL5BKQZ27,,,,unmatched,2463,1765,6,TX:1708;TN:32;CA:8;FL:6;GA:4;NC:4;SC:3,high
549300PP6R8WIOP60124,,,,unmatched,1597,1330,6,SC:1030;NC:154;GA:138;FL:6;TX:2,high
549300JOD3S8ZGZLHP53,,,,unmatched,1120,949,6,CA:933;TX:8;FL:6;NC:2,high
5493002PR22PLR6S8J02,,,,unmatched,978,761,6,PA:743;NJ:9;FL:6;NC:2;NY:1,high
254900BBEPZS8MDE1S61,,,,unmatched,636,458,6,CA:444;FL:6;TX:5;MA:1;NC:1;TN:1,high
5493005ZSV53K4M63M18,,,,unmatched,505,439,6,NY:351;PA:61;NJ:15;FL:6;NC:3;SC:2;CA:1,high
254900U2ZPLWQTSD3158,,,,unmatched,392,297,6,TN:285;FL:6;NC:3;GA:3,high
5493009RSCJ6Y7LUWJ31,,,,unmatched,242,242,6,PA:192;CA:11;NJ:9;TX:8;NC:7;FL:6;GA:4;TN:3,high
549300SWKVL60SKWK981,,,,unmatched,10931,6402,5,PA:6367;NJ:18;SC:5;NC:5;FL:5;GA:1;NY:1,high
5493007669OVCSCATP45,,,,unmatched,2456,1367,5,TN:1012;GA:346;FL:5;SC:2;NC:1;TX:1,high
5493001UYBOONMFYPR30,,,,unmatched,1442,1188,5,TN:1171;TX:6;FL:5;NC:4;SC:1;GA:1,high
549300D1PL8LHKCBST97,,,,unmatched,1257,1051,5,PA:1040;FL:5;DC:4;NC:1;SC:1,high
549300RIR04Y64SF4306,,,,unmatched,891,766,5,PA:759;FL:5;DC:1;NC:1,high
54930089Y8VTOF8RPD25,,,,unmatched,898,679,5,NJ:538;PA:132;FL:5;NC:2;SC:2,high
894500CFQPXSLHK0OK52,,,,unmatched,840,669,5,SC:606;NC:49;FL:5;GA:5;TN:2;TX:2,high
549300R0L43GUZ8EW811,,,,unmatched,471,377,5,TN:364;FL:5;GA:5;NC:2;PA:1,high
549300SQRR7T3EUSDD87,,,,unmatched,406,221,5,TX:171;GA:28;TN:7;FL:5;SC:3;NC:3;CA:3;PA:1,high
549300OQMU3ID8QA6M46,,,,unmatched,5240,4412,4,TX:3382;NC:598;SC:428;FL:4,high
5493004F7BXDIUFVPV87,,,,unmatched,2530,1576,4,CA:1531;TX:20;NC:11;FL:4;NJ:2;GA:2;PA:2;TN:2,high
549300WC12JROIUVWY16,,,,unmatched,1658,942,4,SC:913;NC:18;GA:6;FL:4;TN:1,high
