year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,NC,549300SHE1JTCOWBP090,,47893,27575,Wake:3417; Guilford:1237; Mecklenburg:1165; 37101:1048; Durham:879,27575,0,0,0,0,100.0,0.0,0.0,yes
2025,NC,549300FGXN1K3HLB1R50,,25507,18462,Mecklenburg:2065; Wake:1652; Guilford:798; 37067:643; 37179:635,13358,3129,1975,0,0,72.35,16.95,10.7,yes
2025,NC,549300HW662MN1WU8550,,18884,13671,Wake:2180; Mecklenburg:1646; 37025:866; 37051:719; 37179:567,7387,2446,3811,27,0,54.03,17.89,27.88,yes
2025,NC,549300DD4R4SYK5RAQ92,,11091,8138,Mecklenburg:924; Wake:609; 37021:403; Guilford:387; 37179:374,5388,1553,1149,48,0,66.21,19.08,14.12,yes
2025,NC,JJKC32MCHWDI71265Z06,,14364,7920,Wake:856; Mecklenburg:794; Guilford:444; 37179:321; 37067:307,7621,181,109,9,0,96.22,2.29,1.38,yes
2025,NC,L9VVX1KT5TFTKS0MLF66,,10319,6984,Wake:1178; Mecklenburg:618; 37129:345; 37021:255; Guilford:243,6821,131,26,6,0,97.67,1.88,0.37,yes
2025,NC,549300RWXUAFD1WAE410,,7674,6049,Mecklenburg:760; 37057:433; Guilford:423; 37067:397; 37151:224,4050,1388,505,106,0,66.95,22.95,8.35,yes
2025,NC,5493001SXWZ4OFP8Z903,,7548,5258,37019:528; Wake:452; 37001:306; 37035:280; 37097:261,2459,1830,906,63,0,46.77,34.8,17.23,yes
2025,NC,5493003GQDUH26DNNH17,,10565,5249,37133:764; Wake:494; 37051:374; Mecklenburg:287; 37049:266,3614,0,1635,0,0,68.85,0.0,31.15,yes
2025,NC,N8T7HW55LK5D2ORCKP39,,7221,5046,Mecklenburg:1117; Wake:527; 37067:305; 37019:300; Guilford:266,4999,25,17,5,0,99.07,0.5,0.34,yes
2025,NC,B4TYDEB6GKMZO031MB27,,10276,4880,Mecklenburg:1418; Wake:625; 37179:318; Guilford:186; 37097:185,4851,24,5,0,0,99.41,0.49,0.1,yes
2025,NC,549300DD5QQUHO6PCH70,,10029,4769,37051:752; 37133:563; 37085:207; 37093:188; Wake:143,226,119,4414,10,0,4.74,2.5,92.56,yes
2025,NC,549300LYRWPSYPK6S325,,9632,4463,37051:490; 37133:429; Mecklenburg:300; Wake:280; 37085:223,365,1366,2732,0,0,8.18,30.61,61.21,yes
2025,NC,549300VZVN841I2ILS84,,6790,4431,Wake:416; Mecklenburg:356; 37129:200; 37051:198; 37027:193,2289,1324,761,57,0,51.66,29.88,17.17,yes
2025,NC,549300AG64NHILB7ZP05,,6867,3969,Mecklenburg:453; Wake:447; 37071:215; 37025:179; 37097:151,2131,1334,496,8,0,53.69,33.61,12.5,yes
2025,NC,RVDPPPGHCGZ40J4VQ731,,7253,3751,Wake:537; Mecklenburg:427; 37051:173; 37133:142; 37179:117,1648,938,1157,8,0,43.93,25.01,30.85,yes
2025,NC,549300VXXDSMSH313G18,,7961,3466,Guilford:588; Mecklenburg:503; 37067:475; 37001:334; 37151:284,3447,10,9,0,0,99.45,0.29,0.26,yes
2025,NC,549300MRP46SVQMWOE81,,5186,3167,Wake:1659; Durham:289; 37101:246; 37069:95; 37135:91,3167,0,0,0,0,100.0,0.0,0.0,yes
2025,NC,549300MGPZBLQDIL7538,,4019,2993,37067:291; Wake:289; 37101:240; Mecklenburg:191; 37179:131,2128,572,262,31,0,71.1,19.11,8.75,yes
2025,NC,549300FNXYY540N23N64,,7099,2787,37133:468; Mecklenburg:239; Wake:212; 37129:131; 37019:115,1336,444,992,15,0,47.94,15.93,35.59,yes
2025,NC,549300H3IZO24NSOO931,,3467,2756,Wake:1143; Durham:381; 37101:255; 37019:194; 37067:138,2237,372,139,8,0,81.17,13.5,5.04,yes
2025,NC,549300E8HNQO52YYHI82,,3372,2599,Mecklenburg:804; Wake:236; 37071:150; 37179:117; Durham:115,1885,359,326,29,0,72.53,13.81,12.54,yes
2025,NC,5493000YNV8IX4VD3X12,,15008,2515,Wake:324; 37067:198; 37101:162; 37019:113; 37069:84,2104,252,146,13,0,83.66,10.02,5.81,yes
2025,NC,549300U3721PJGQZYY68,,4624,2491,Guilford:207; 37049:188; Wake:178; 37051:169; 37129:150,1646,408,428,9,0,66.08,16.38,17.18,yes
2025,NC,AD6GFRVSDT01YPT1CS68,,4468,2361,Wake:369; Mecklenburg:310; 37101:113; 37129:100; Durham:74,2326,19,16,0,0,98.52,0.8,0.68,yes
2025,NC,7H6GLXDRUGQFU57RNE97,,3446,2307,Mecklenburg:591; Wake:341; Durham:144; Guilford:112; 37067:92,2258,21,28,0,0,97.88,0.91,1.21,yes
2025,NC,KB1H1DSPRFMYMCUFXT09,,3984,2302,Mecklenburg:481; Wake:259; 37067:87; Guilford:86; Durham:73,2131,87,84,0,0,92.57,3.78,3.65,yes
2025,NC,QFROUN1UWUYU0DVIWD51,,4246,2216,Mecklenburg:469; Wake:373; 37179:220; 37025:172; 37097:121,2165,32,16,3,0,97.7,1.44,0.72,yes
2025,NC,549300RPOGWJRH63HS39,,2788,2127,37051:178; Guilford:149; 37001:136; 37113:124; Wake:94,1300,405,395,27,0,61.12,19.04,18.57,yes
2025,NC,549300AQ3T62GXDU7D76,,2720,1957,37133:322; Mecklenburg:163; 37051:118; Wake:112; 37071:98,1027,427,464,39,0,52.48,21.82,23.71,yes
2025,NC,549300LBCBNR1OT00651,,2824,1949,Mecklenburg:197; Wake:187; 37051:110; Guilford:101; 37067:82,1524,223,202,0,0,78.19,11.44,10.36,yes
2025,NC,549300KBWX4NV5Q1E376,,2595,1829,Wake:372; Mecklenburg:281; 37019:263; 37179:138; 37025:121,948,609,243,29,0,51.83,33.3,13.29,yes
2025,NC,54930039UO39UJGI7078,,2245,1749,Wake:321; Mecklenburg:235; 37055:144; 37147:132; 37085:91,1424,197,126,2,0,81.42,11.26,7.2,yes
2025,NC,549300RYBJHWWDENV610,,2144,1682,37147:152; Mecklenburg:151; Wake:113; 37025:82; Guilford:70,1100,387,143,52,0,65.4,23.01,8.5,yes
