lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300AOB4S7B0DB7863,,,,unmatched,351,179,54,FL:54;NJ:20;GA:20;CA:18;DC:17;TX:16;NC:15;NY:10,high
5493005DKMV1IHIM8E20,,,,unmatched,3562,2453,52,PA:1700;NJ:555;FL:52;CA:47;NC:28;GA:26;SC:18;TN:10,high
549300BOXNV8VLRBDT24,,,,unmatched,1396,640,51,CA:220;TX:86;NC:59;FL:51;GA:45;TN:44;NJ:36;SC:35,high
5493000IRWB5WYTD2P48,,,,unmatched,88,56,51,FL:51;GA:4;TX:1,high
549300JSWMVSCXIPC896,,,,unmatched,69,51,51,FL:51,high
S0Q3AHZRL5K6VQE35M07,,,,unmatched,130,92,50,FL:50;TN:8;SC:8;GA:6;NC:6;TX:6;NY:5;CA:2,high
5493004UNRG4PWDF2K60,,,,unmatched,3127,1780,49,NJ:1476;NY:106;PA:60;FL:49;NC:25;CA:19;SC:13;MA:10,high
549300BM4NS8HDJT3X28,,,,unmatched,1183,867,49,NC:400;SC:180;TN:111;DC:61;FL:49;GA:46;PA:13;TX:6,high
549300KQHWNSVCE2MY88,,,,unmatched,785,540,49,TX:125;TN:91;NC:65;CA:58;GA:53;FL:49;SC:32;PA:20,high
549300LLESTPOVRG3X73,,,,unmatched,1155,409,49,CA:88;TX:55;FL:49;NC:47;NY:40;GA:28;TN:25;MA:23,high
549300GCEUZLVML1J263,,,,unmatched,2047,1612,48,MA:908;PA:474;NC:74;GA:66;FL:48;TX:26;SC:11;TN:3,high
54930039IUN6515TBG78,,,,unmatched,1662,1206,47,GA:517;NY:292;TX:167;NJ:103;CA:52;FL:47;PA:13;SC:5,high
254900YPPMV9UM5FUW09,,,,unmatched,903,624,47,NC:334;DC:91;GA:80;FL:47;TX:15;PA:15;TN:15;CA:11,high
549300X8AUU3UC1ULZ79,,,,unmatched,1017,545,47,TX:304;TN:107;NC:87;FL:47,high
549300UB5TJ0YPVPT503,,,,unmatched,2013,1352,46,CA:903;TX:215;TN:127;NC:48;FL:46;GA:9;SC:3;NJ:1,high
COINQMNIM6RBU631DD85,,,,unmatched,527,271,46,TX:71;FL:46;CA:32;TN:26;NC:26;GA:18;SC:17;PA:14,high
549300K6K2IS7FRS7S09,,,,unmatched,402,241,46,FL:46;TX:42;CA:31;NC:31;GA:20;SC:19;NJ:13;PA:13,high
549300V8CF81JGIV7038,,,,unmatched,233,201,46,TN:104;FL:46;TX:15;SC:14;CA:12;GA:7;NC:2;PA:1,high
549300MUXFVZKH4XLG17,,,,unmatched,2289,1551,45,CA:677;TX:490;NC:102;GA:102;SC:93;FL:45;TN:41;PA:1,high
549300TB3TMP4RV5T078,,,,unmatched,1255,974,45,MA:652;TX:189;FL:45;SC:33;PA:24;NJ:15;NC:14;TN:2,high
549300R4F5COFJE0DN81,,,,unmatched,1255,651,44,CA:531;FL:44;TX:33;TN:14;GA:9;NC:8;NJ:5;SC:4,high
5493000H6DFDDJRORG89,,,,unmatched,1568,501,44,CA:208;TX:79;NJ:60;FL:44;NC:43;SC:25;TN:22;MA:16,high
5493007L4GYNO2PUBS09,,,,unmatched,1340,486,44,TX:156;GA:146;PA:65;FL:44;NJ:35;CA:17;NC:13;SC:6,high
549300LEOR2LO8J9RT29,,,,unmatched,318,252,44,GA:208;FL:44,high
549300FFVDRROF85IC57,,,,unmatched,6081,468,43,TX:149;NY:106;PA:95;SC:54;FL:43;GA:12;NJ:9,high
254900P7WLDQD9IUL038,,,,unmatched,861,404,43,MA:184;FL:43;GA:41;NC:32;CA:29;SC:20;TN:13;TX:12,high
213800KVD76WKI6PN868,,,,unmatched,585,339,43,NC:215;FL:43;SC:39;GA:26;PA:10;DC:6,high
5493002N5168AC238149,,,,unmatched,3428,2499,42,NJ:2071;PA:289;FL:42;TX:26;NY:25;NC:17;SC:12;TN:9,high
549300HIVO8XPBPNVG69,,,,unmatched,397,254,42,CA:131;TX:57;FL:42;PA:12;NC:5;TN:5;NJ:1;SC:1,high
5493003X6Y6JGJKHPA25,,,,unmatched,1081,729,41,NY:609;FL:41;NJ:25;CA:16;PA:16;NC:8;SC:5;TN:4,high
549300T61O0X0RJMQ375,,,,unmatched,510,293,41,CA:55;TX:47;FL:41;NJ:39;NC:32;MA:20;TN:19;GA:16,high
549300MQEDQYDJR8CP22,,,,unmatched,622,268,41,FL:41;TX:41;GA:36;TN:27;CA:24;NJ:22;NY:22;PA:20,high
549300SBA6BX8HZZF585,,,,unmatched,1048,786,40,CA:565;TX:100;GA:55;FL:40;MA:23;PA:2;NY:1,high
549300ASFUWYQO0RW077,,,,unmatched,354,277,40,NY:51;TX:49;FL:40;NJ:31;NC:26;PA:21;SC:19;GA:17,high
54930015645SYPOM7220,,,,unmatched,632,465,39,TN:258;GA:114;FL:39;CA:36;NC:18,high
549300WK15ESCDNJ5M35,,,,unmatched,3114,2177,38,NC:1002;NY:787;PA:214;SC:112;FL:38;NJ:12;MA:7;TN:4,high
984500RF83EA742B5589,,,,unmatched,529,315,38,TX:49;TN:49;NJ:46;FL:38;CA:33;PA:28;NY:26;NC:20,high
549300DAUXQ2DCY4H838,,,,unmatched,1116,795,37,MA:674;NJ:68;FL:37;NC:8;PA:5;SC:3,high
5493009D2COWW65B8673,,,,unmatched,704,315,37,CA:250;FL:37;TX:7;SC:4;NY:4;TN:3;PA:3;DC:2,high
549300LXKO1O7CSK5J52,,,,unmatched,1186,947,36,TX:675;TN:129;NC:44;SC:37;FL:36;GA:17;CA:5;PA:4,high
549300KP95LHU8OP0H40,,,,unmatched,700,670,36,CA:621;FL:36;TX:13,high
54930077D8KXQADF5Q23,,,,unmatched,404,306,36,TN:262;FL:36;NC:3;SC:2;PA:1;MA:1;TX:1,high
254900TM81D0YC1B9584,,,,unmatched,1308,1161,35,NY:576;PA:215;GA:204;NJ:60;FL:35;TX:29;NC:14;SC:12,high
549300CHBB3GN7JFXU86,,,,unmatched,599,430,35,MA:394;FL:35;TX:1,high
549300HCNXMTNGIMAR91,,,,unmatched,1291,934,34,NY:244;NJ:232;MA:167;NC:67;GA:44;CA:41;DC:35;FL:34,high
2549009X2AG1P20YAJ63,,,,unmatched,1435,479,34,CA:299;NY:38;FL:34;TX:23;NJ:19;NC:13;GA:13;TN:13,high
254900378RFGMBEKAF12,,,,unmatched,538,315,34,NC:109;GA:38;TX:37;FL:34;SC:33;TN:32;CA:19;PA:7,high
MMO6VV34TNP4Z1T8NG83,,,,unmatched,352,285,34,NC:109;GA:68;SC:64;FL:34;TX:8;NY:1;PA:1,high
549300JRDGV1559XM376,,,,unmatched,381,228,34,TX:59;TN:59;CA:45;FL:34;NC:21;GA:5;SC:3;NJ:2,high
254900A1LV2U6NM10498,,,,unmatched,482,337,33,CA:235;FL:33;NC:14;PA:13;TX:13;GA:11;TN:8;NY:5,high
549300ZOBXG0DT4I6U54,,,,unmatched,430,278,33,NJ:176;NY:45;FL:33;PA:16;TX:4;GA:1;NC:1;SC:1,high
54930020YWIK7HGH2R34,,,,unmatched,4569,3141,32,TX:2983;TN:79;NC:38;FL:32;GA:9,high
593C3GZG957YOJPS2Z63,,,,unmatched,4770,2957,32,CA:2576;NY:146;TN:73;NJ:35;FL:32;TX:23;MA:16;GA:14,high
2549004CU9LAM5CYA280,,,,unmatched,960,668,32,NJ:315;TX:84;NC:80;PA:40;CA:40;FL:32;GA:29;SC:17,high
5493009XSE00M8B9R434,,,,unmatched,2237,220,32,TX:159;FL:32;SC:15;NC:10;GA:4,high
549300ZN5MIVRMVHJS09,,,,unmatched,2528,2043,31,GA:1932;SC:41;FL:31;TN:30;NC:8;TX:1,high
635400IW1QMK3FNFF894,,,,unmatched,1267,976,31,PA:652;NJ:226;FL:31;NC:22;SC:11;GA:10;DC:9;NY:5,high
549300YD7XJM19TH5O82,,,,unmatched,497,290,31,CA:124;TX:42;TN:38;FL:31;NC:25;GA:16;SC:6;MA:3,high
QGPGHQ1ENZOOLJRFTH41,,,,unmatched,1089,749,30,PA:657;FL:30;TN:22;DC:17;SC:10;NC:5;GA:3;TX:2,high
5493002QRULT2T40BH09,,,,unmatched,742,317,30,CA:186;TX:51;FL:30;TN:14;GA:10;NC:8;NJ:8;MA:3,high
549300I1HK1BBZLKOB84,,,,unmatched,396,275,30,TX:111;CA:55;FL:30;NY:27;NJ:17;NC:8;GA:8;SC:6,high
5493005NU5BA00C1N451,,,,unmatched,364,258,30,TN:209;FL:30;SC:6;GA:5;NC:5;TX:2;PA:1,high
984500P059VACEAAFA22,,,,unmatched,625,372,28,TX:127;NC:111;CA:38;FL:28;GA:24;SC:19;TN:12;PA:10,high
549300OYEKEORA1GI088,,,,unmatched,1168,910,27,NC:659;TX:92;SC:80;TN:27;FL:27;GA:18;PA:4;CA:2,high
549300E4YLQ3BVQ4GW30,,,,unmatched,649,401,27,NY:182;CA:134;NJ:51;FL:27;MA:3;TX:2;GA:1;TN:1,high
549300C4YZ9QY31U5912,,,,unmatched,388,346,27,GA:319;FL:27,high
5493002JA8HUVL2CRT33,,,,unmatched,431,289,27,NJ:87;PA:76;NC:56;FL:27;NY:19;TX:18;SC:3;GA:1,high
5493008VCYW25D52ZC98,,,,unmatched,1533,1018,26,NY:595;NJ:351;PA:43;FL:26;CA:3,high
254900AD895KKZTSFT42,,,,unmatched,732,560,26,GA:406;SC:63;NC:58;FL:26;TN:6;CA:1,high
5493003GO99ZQDTH5407,,,,unmatched,609,538,26,TX:512;FL:26,high
549300VVH8HHFMWL8536,,,,unmatched,1662,1122,25,TX:529;CA:513;FL:25;TN:12;SC:9;NC:9;GA:9;PA:8,high
549300IJO7NO6VDZPD35,,,,unmatched,995,719,25,TX:660;FL:25;PA:19;NC:6;GA:3;SC:2;TN:2;DC:2,high
VNOO6EITDJ2YUEBMSZ83,,,,unmatched,413,200,25,TX:102;CA:52;FL:25;TN:5;NC:5;SC:4;MA:3;PA:2,high
549300VNBQD8FDHF7563,,,,unmatched,5103,3582,24,TN:3148;NC:197;GA:154;SC:59;FL:24,high
549300BHPLBG0CXKTL06,,,,unmatched,2160,1466,24,PA:1409;FL:24;NC:17;CA:4;NJ:4;GA:3;SC:2;MA:1,high
HIDXEG9BLUJZKBGUT764,,,,unmatched,463,331,24,DC:220;FL:24;CA:20;NC:12;MA:11;PA:10;TX:8;NJ:8,high
549300JEBULFT3BSU682,,,,unmatched,319,212,24,MA:181;FL:24;NC:5;SC:2,high
549300EL87GZMCVX0Q34,,,,unmatched,887,646,23,NJ:563;NY:28;FL:23;PA:16;SC:5;TX:4;MA:3;NC:3,high
549300WRDGBHKR1BXL98,,,,unmatched,304,236,23,MA:146;FL:23;TX:13;NY:10;GA:10;TN:10;CA:10;NC:7,high
549300EFCZM6KD6B8K69,,,,unmatched,1491,1055,22,NJ:593;PA:165;TX:120;TN:32;NC:30;NY:30;FL:22;GA:20,high
5493006RIR31ORKYB608,,,,unmatched,889,617,22,CA:395;TX:133;TN:28;GA:27;FL:22;NC:3;SC:2;MA:2,high
549300ZTT08EKQRVTR15,,,,unmatched,746,502,22,NC:317;DC:96;FL:22;SC:20;PA:18;GA:11;TN:11;TX:3,high
549300CF8MP6S7MZV277,,,,unmatched,597,487,22,DC:451;FL:22;NC:10;SC:4,high
549300RUKY2I2HQ2AI44,,,,unmatched,530,291,22,NJ:146;NY:86;PA:37;FL:22,high
254900I68BOSEM149Q58,,,,unmatched,756,534,21,TX:354;NC:85;CA:49;FL:21;GA:10;SC:5;NJ:5;DC:2,high
549300F1COXL6UBFCP55,,,,unmatched,553,498,21,NY:448;FL:21;NJ:19;TX:5;PA:3;NC:1;MA:1,high
2549005Q4HZ55QX7YC64,,,,unmatched,646,496,21,CA:249;TX:151;FL:21;NC:18;MA:14;DC:10;NJ:8;PA:7,high
549300SY0ZRUCS4CSY07,,,,unmatched,516,336,21,NY:86;NJ:63;CA:40;PA:33;DC:30;GA:25;FL:21;NC:16,high
5493006VCMZ998IGOO33,,,,unmatched,2297,1769,20,NJ:1223;SC:362;PA:115;NC:28;FL:20;GA:14;MA:3;TX:3,high
549300BRR67NLTQSBT29,,,,unmatched,1240,1091,20,NY:1062;FL:20;SC:4;NC:2;NJ:1;TX:1;DC:1,high
549300Y7G2MW6V1OR474,,,,unmatched,975,737,20,PA:594;NC:82;FL:20;TX:15;TN:13;SC:8;GA:4;MA:1,high
549300PKEQ3Q9S0IXW76,,,,unmatched,1074,621,20,NC:475;PA:58;SC:25;FL:20;CA:17;TN:10;GA:6;MA:4,high
549300U4FBW37LFHW771,,,,unmatched,691,464,20,NY:258;NJ:165;FL:20;PA:6;CA:5;SC:4;TX:2;NC:2,high
549300S5FVOSK5DQJN30,,,,unmatched,423,310,20,CA:224;NC:33;TX:24;FL:20;TN:5;GA:3;NJ:1,high
TKT6FH38184ZYBTPKS77,,,,unmatched,6021,3258,19,MA:3239;FL:19,high
549300ZS1TR1B4LHX377,,,,unmatched,1244,862,19,CA:774;TX:45;TN:20;FL:19;GA:2;SC:1;PA:1,high
254900U1OBL1MC6M6518,,,,unmatched,616,516,19,PA:364;NJ:82;TX:19;FL:19;NC:10;SC:6;TN:5;MA:4,high
2549001NJY765EZWDI06,,,,unmatched,683,432,19,NY:325;NJ:32;PA:20;MA:19;FL:19;TX:7;SC:5;NC:3,high
549300PXIFIEPL7D7R86,,,,unmatched,430,290,19,TN:123;NJ:66;TX:40;FL:19;GA:13;NC:8;SC:8;NY:7,high
5493008SP1FN4D81IS17,,,,unmatched,277,222,19,TX:79;CA:49;NC:30;FL:19;NJ:10;NY:8;TN:8;GA:6,high
549300LG7IO23TN5LR98,,,,unmatched,237,217,19,GA:198;FL:19,high
549300MSU5WVAU4ZN645,,,,unmatched,4704,3327,18,PA:3102;SC:71;GA:59;NC:50;FL:18;TN:13;MA:8;NJ:3,high
549300IPUHFA5O769M51,,,,unmatched,924,712,18,CA:437;DC:125;TX:87;FL:18;TN:10;NC:8;GA:7;PA:6,high
254900K39SBWA2QOUF69,,,,unmatched,398,308,18,TX:276;FL:18;SC:8;TN:3;GA:2;NC:1,high
5493009OLY1HC3F0SB77,,,,unmatched,405,256,18,MA:166;NY:67;FL:18;SC:3;NJ:2,high
549300N5GF79IZ5Y7G10,,,,unmatched,4324,2297,17,PA:1847;NJ:415;FL:17;SC:7;NY:5;NC:4;CA:2,high
549300IKS3MMB5YK6T18,,,,unmatched,1961,1386,17,CA:1195;NY:116;FL:17;NJ:12;GA:10;TX:9;NC:9;TN:8,high
254900132A3VX6LLZU43,,,,unmatched,1607,1154,17,GA:1105;FL:17;SC:15;NC:10;TN:7,high
2549003GSJF52BBIBW81,,,,unmatched,548,417,17,PA:365;NJ:35;FL:17,high
549300QY4UCP33T94N09,,,,unmatched,457,313,17,NY:240;PA:32;FL:17;NJ:15;SC:7;NC:1;MA:1,high
54930044OSTKOJMHF287,,,,unmatched,396,284,17,DC:145;PA:37;NC:31;FL:17;SC:13;NJ:9;NY:9;TX:6,high
254900JH11ROOV921P96,,,,unmatched,1886,1335,16,CA:1259;TX:42;FL:16;PA:9;TN:5;GA:2;SC:1;MA:1,high
FU7RSW4CQQY98A2O7J66,,,,unmatched,2615,1192,16,TX:1139;FL:16;CA:12;NC:10;GA:4;SC:3;TN:2;MA:2,high
549300MKOZ81ZWTNKB12,,,,unmatched,1561,1043,16,NC:419;SC:220;GA:197;DC:110;PA:77;FL:16;NJ:2;TX:2,high
337KMNHEWWWR6B7Q7W10,,,,unmatched,1283,1018,16,CA:535;TX:385;NY:24;FL:16;TN:14;NC:12;GA:11;PA:8,high
549300A0SVCQJPHVGV20,,,,unmatched,1020,713,16,TX:361;TN:309;FL:16;NJ:13;GA:7;PA:4;NC:3,high
549300E8HNQO52YYHI82,,,,unmatched,3735,2869,15,NC:2599;SC:229;GA:19;FL:15;TN:7,high
549300XOOL3OJTITCV30,,,,unmatched,4331,2365,15,PA:2255;NJ:93;FL:15;SC:1;NC:1,high
549300NBFK4GO76FTE84,,,,unmatched,1970,1582,15,PA:1227;NY:320;FL:15;SC:12;TN:3;NC:3;NJ:2,high
549300PRAPL43XPYR044,,,,unmatched,1659,1057,15,CA:758;TX:212;GA:59;FL:15;NC:6;SC:3;NJ:3;DC:1,high
549300TCY9QY8BRDQJ12,,,,unmatched,1124,753,15,NY:546;NJ:85;TN:53;GA:16;FL:15;PA:14;NC:11;TX:6,high
2549008TT6UNYR7AXF54,,,,unmatched,1073,677,15,TX:487;CA:113;NC:33;FL:15;NJ:8;GA:8;TN:8;PA:3,high
549300FOXIQQV5UZD367,,,,unmatched,807,622,15,NC:467;SC:130;FL:15;DC:3;TN:3;GA:2;PA:1;NJ:1,high
WV0OVGBTLUP1XIUJE722,,,,unmatched,2559,1435,14,MA:616;NY:564;NJ:215;PA:21;FL:14;CA:3;SC:1;DC:1,high
254900L0MIAM922ZEC34,,,,unmatched,1338,872,14,PA:773;NJ:82;FL:14;NC:1;SC:1;TN:1,high
254900RFZH9I62FGU045,,,,unmatched,511,393,14,TX:362;FL:14;GA:7;NC:4;PA:3;TN:2;SC:1,high
549300JGK6WNKYXQ0821,,,,unmatched,1327,375,14,GA:324;NC:18;FL:14;SC:6;TN:6;PA:4;NY:2;TX:1,high
254900IRE136HFEI2562,,,,unmatched,393,254,14,NY:188;NJ:22;CA:17;FL:14;MA:4;NC:3;PA:3;TN:2,high
549300DDLYW49R2HCV81,,,,unmatched,5329,3345,13,TN:2854;TX:392;NC:37;GA:21;SC:17;FL:13;CA:5;PA:3,high
549300YKTME1U7Z0UN20,,,,unmatched,4309,3126,13,NY:3103;FL:13;PA:6;NC:2;SC:2,high
254900RQX8N4HXJIDK44,,,,unmatched,2299,1762,13,CA:1607;NC:37;TN:29;GA:23;PA:19;SC:18;TX:16;FL:13,high
549300TQWW6MLVH6KY61,,,,unmatched,2680,1678,13,NC:1562;GA:46;SC:33;FL:13;PA:11;NJ:10;CA:2;DC:1,high
549300LBK5BTNFKZJD14,,,,unmatched,2275,1622,13,PA:1531;NJ:66;FL:13;SC:6;NC:3;NY:2;GA:1,high
549300DG3IV05V4C4E03,,,,unmatched,1426,1099,13,TX:730;TN:265;GA:86;FL:13;NC:3;SC:2,high
549300SYR11CYON0JE74,,,,unmatched,821,619,13,MA:597;FL:13;SC:4;NJ:2;NC:2;PA:1,high
549300DW87L2IZ7ZHF47,,,,unmatched,745,438,13,NJ:283;NY:78;PA:37;TX:17;FL:13;NC:5;GA:2;SC:2,high
549300R22XCNNGVXRO22,,,,unmatched,494,393,13,PA:211;NY:117;NJ:50;FL:13;TX:1;DC:1,high
VN1JLT1F3FLLVN3FZG89,,,,unmatched,5429,3244,12,PA:3223;FL:12;NC:3;GA:2;TX:1;TN:1;NJ:1;SC:1,high
549300DMHEHNYZ2OLB41,,,,unmatched,4106,2647,12,TX:2615;FL:12;CA:6;TN:2;SC:2;GA:2;MA:2;PA:2,high
549300VUQ4KD10YTTM53,,,,unmatched,2157,1717,12,NY:1705;FL:12,high
5493007XAKU2Q6LGXD23,,,,unmatched,2149,1495,12,TX:1306;NC:135;TN:19;FL:12;SC:9;GA:7;MA:4;PA:3,high
5493004OB0KD7VERQW98,,,,unmatched,1872,1394,12,TX:1107;TN:219;GA:54;FL:12;NC:1;SC:1,high
549300ZPJVCRRFETOG85,,,,unmatched,975,538,12,TX:525;FL:12;GA:1,high
549300CEHN5CVC6INV48,,,,unmatched,599,375,12,SC:235;NC:119;FL:12;TN:3;GA:3;TX:1;NY:1;PA:1,high
549300NZ2IPWRMLAYZ30,,,,unmatched,459,319,12,NY:256;MA:35;FL:12;NJ:6;SC:4;NC:3;PA:2;GA:1,high
5493002C1SVHOFTWF108,,,,unmatched,3493,2327,11,NY:2316;FL:11,high
254900ZELVKWROFNEC29,,,,unmatched,599,384,11,PA:297;NJ:53;GA:11;FL:11;NC:6;MA:2;CA:2;TN:1,high
254900MQ4O1DX3N88207,,,,unmatched,249,210,11,TN:196;FL:11;NC:2;SC:1,high
549300VXXDSMSH313G18,,,,unmatched,9012,3877,10,NC:3466;SC:377;GA:16;FL:10;TN:8,high
549300N38Q5YKSSV1106,,,,unmatched,1781,1409,10,MA:1399;FL:10,high
549300NWYTCEH9RSSW54,,,,unmatched,2322,1197,10,NY:1182;FL:10;NC:4;NJ:1,high
549300MUTFJQGRZJH019,,,,unmatched,783,549,10,MA:530;FL:10;SC:5;NC:2;NJ:1;CA:1,high
2549007IU6SKFLLNKZ07,,,,unmatched,431,341,10,CA:303;TN:14;TX:12;FL:10;NC:1;SC:1,high
549300BWFA5UY7H4WJ62,,,,unmatched,318,238,10,NC:198;SC:19;FL:10;GA:4;PA:3;TN:2;DC:2,high
549300RC1JITZLHVLH66,,,,unmatched,366,229,10,CA:214;FL:10;GA:2;TX:2;TN:1,high
5493000OM9RKJW8W5K82,,,,unmatched,3811,2739,9,CA:2287;GA:196;TN:176;SC:33;TX:18;NC:16;FL:9;PA:3,high
54930062IKKOJW3K8L94,,,,unmatched,4283,2486,9,PA:2241;NJ:236;FL:9,high
549300E1PJPTI4YS7H26,,,,unmatched,2918,1818,9,TN:1801;FL:9;GA:8,high
549300BTTR873E71L054,,,,unmatched,1877,1442,9,NC:752;SC:311;PA:187;TX:172;FL:9;GA:7;TN:3;NJ:1,high
549300RM7ARTTP3T1V93,,,,unmatched,937,748,9,NY:735;FL:9;SC:2;NC:1;MA:1,high
549300LR1ZETOWYE9Z89,,,,unmatched,978,628,9,MA:530;NY:84;FL:9;NJ:4;SC:1,high
549300XRXBA38J60S618,,,,unmatched,758,595,9,CA:561;TN:10;FL:9;TX:8;NC:3;GA:3;SC:1,high
549300RTWPH3HXUWR160,,,,unmatched,348,252,9,TN:238;FL:9;GA:3;NC:1;TX:1,high
549300ANE43ZL0O8VZ13,,,,unmatched,243,238,9,GA:229;FL:9,high
5493004NH61PL6YYNH25,,,,unmatched,2439,1293,8,NJ:1180;NY:56;PA:48;FL:8;TN:1,high
549300SLZFPDLWNB0O94,,,,unmatched,1327,1074,8,SC:909;GA:96;NC:56;FL:8;TN:3;TX:1;CA:1,high
5493001CM06UK2XY3I18,,,,unmatched,1724,1023,8,PA:949;NJ:63;FL:8;SC:1;NY:1;GA:1,high
5493009Y8ROUG903AQ21,,,,unmatched,1198,906,8,CA:849;TX:9;NY:8;FL:8;PA:7;GA:6;MA:5;NC:5,high
549300IJ8KTGYPKLXK63,,,,unmatched,1093,883,8,TN:828;GA:47;FL:8,high
R7JQ9JTCFHXBQU4XIT26,,,,unmatched,1144,719,8,PA:628;NJ:78;FL:8;GA:2;NC:1;TX:1;TN:1,high
5493003B2LEGQHDWRN55,,,,unmatched,1178,696,8,MA:652;NJ:9;CA:9;FL:8;NC:8;SC:5;GA:3;PA:1,high
549300DT7WZ1SOTNFJ62,,,,unmatched,750,414,8,CA:379;TX:14;FL:8;TN:3;NC:3;GA:3;PA:2;SC:1,high
D8RBTOL3JO2Q6IEO0F34,,,,unmatched,434,286,8,TX:270;FL:8;TN:6;NC:1;GA:1,high
549300BTFTXJ72LSIY30,,,,unmatched,256,256,8,NJ:197;PA:51;FL:8,high
254900VHUBSJJKOMBF27,,,,unmatched,4931,3642,7,CA:3527;TX:105;FL:7;TN:2;MA:1,high
549300DYB1ZT3UOGPL20,,,,unmatched,2431,1347,7,PA:1161;NJ:176;FL:7;SC:2;NC:1,high
54930002O9LLXKR6TF11,,,,unmatched,1398,849,7,CA:774;TX:21;GA:20;TN:12;FL:7;PA:5;NC:5;SC:3,high
549300F570XAWYN8Z237,,,,unmatched,1060,748,7,NY:494;CA:111;NJ:71;GA:16;PA:14;TX:13;NC:9;FL:7,high
254900R9A6TW85BTVS20,,,,unmatched,500,367,7,CA:179;TX:87;SC:53;NC:41;FL:7,high
549300FKW6LAHX0L9161,,,,unmatched,372,361,7,GA:354;FL:7,high
549300ELFWNRX6MLE444,,,,unmatched,346,301,7,GA:294;FL:7,high
549300YM15OICCNPH537,,,,unmatched,349,248,7,NJ:171;NY:45;PA:12;FL:7;NC:4;GA:4;SC:3;TN:2,high
DZC62HF6UIZYJ08V1J90,,,,unmatched,6952,4550,6,PA:3211;NJ:1233;DC:70;NC:24;FL:6;SC:4;NY:1;TN:1,high
LVR1UQE8OOCO93IHEB52,,,,unmatched,4866,3442,6,PA:2412;NY:1021;FL:6;TN:2;GA:1,high
MCXHCL35UUWDZK7NCQ61,,,,unmatched,3855,2469,6,PA:2442;NJ:15;FL:6;SC:2;GA:2;MA:1;TN:1,high
549300ZGZ9WQMJLEPH17,,,,unmatched,2087,1766,6,NY:1691;NJ:61;PA:8;FL:6,high
549300ZGTXNHL5BKQZ27,,,,unmatched,2463,1765,6,TX:1708;TN:32;CA:8;FL:6;GA:4;NC:4;SC:3,high
549300PP6R8WIOP60124,,,,unmatched,1597,1330,6,SC:1030;NC:154;GA:138;FL:6;TX:2,high
549300H8H31LPYGJEW50,,,,unmatched,1538,1200,6,MA:1194;FL:6,high
5493006KQF5UKZ3Y9N07,,,,unmatched,1432,1107,6,TX:1094;FL:6;GA:3;TN:2;SC:1;NJ:1,high
549300JOD3S8ZGZLHP53,,,,unmatched,1120,949,6,CA:933;TX:8;FL:6;NC:2,high
549300QURAICH2YGJV94,,,,unmatched,1283,819,6,TX:812;FL:6;TN:1,high
5493002PR22PLR6S8J02,,,,unmatched,978,761,6,PA:743;NJ:9;FL:6;NC:2;NY:1,high
254900BBEPZS8MDE1S61,,,,unmatched,636,458,6,CA:444;FL:6;TX:5;MA:1;NC:1;TN:1,high
5493005ZSV53K4M63M18,,,,unmatched,505,439,6,NY:351;PA:61;NJ:15;FL:6;NC:3;SC:2;CA:1,high
549300FNQXUCMCVLKL76,,,,unmatched,515,379,6,NJ:325;PA:27;NY:20;FL:6;MA:1,high
254900U2ZPLWQTSD3158,,,,unmatched,392,297,6,TN:285;FL:6;NC:3;GA:3,high
5493009RSCJ6Y7LUWJ31,,,,unmatched,242,242,6,PA:192;CA:11;NJ:9;TX:8;NC:7;FL:6;GA:4;TN:3,high
549300GTJL0LGX444G33,,,,unmatched,237,205,6,MA:199;FL:6,high
549300SWKVL60SKWK981,,,,unmatched,10931,6402,5,PA:6367;NJ:18;SC:5;NC:5;FL:5;GA:1;NY:1,high
5493000GQ5D5YW5QID32,,,,unmatched,1727,1420,5,PA:1400;NJ:14;FL:5;SC:1,high
5493007669OVCSCATP45,,,,unmatched,2456,1367,5,TN:1012;GA:346;FL:5;SC:2;NC:1;TX:1,high
5493001UYBOONMFYPR30,,,,unmatched,1442,1188,5,TN:1171;TX:6;FL:5;NC:4;SC:1;GA:1,high
549300D1PL8LHKCBST97,,,,unmatched,1257,1051,5,PA:1040;FL:5;DC:4;NC:1;SC:1,high
549300RIR04Y64SF4306,,,,unmatched,891,766,5,PA:759;FL:5;DC:1;NC:1,high
54930089Y8VTOF8RPD25,,,,unmatched,898,679,5,NJ:538;PA:132;FL:5;NC:2;SC:2,high
894500CFQPXSLHK0OK52,,,,unmatched,840,669,5,SC:606;NC:49;FL:5;GA:5;TN:2;TX:2,high
54930098QK48NVYBZC62,,,,unmatched,490,379,5,CA:363;TX:9;FL:5;TN:1;SC:1,high
549300R0L43GUZ8EW811,,,,unmatched,471,377,5,TN:364;FL:5;GA:5;NC:2;PA:1,high
5493000XC2Y1SLXRQP11,,,,unmatched,426,336,5,CA:324;TN:5;FL:5;TX:1;SC:1,high
5493005WWQ2221ORBN75,,,,unmatched,510,321,5,GA:309;FL:5;TN:4;SC:3,high
549300SQRR7T3EUSDD87,,,,unmatched,406,221,5,TX:171;GA:28;TN:7;FL:5;SC:3;NC:3;CA:3;PA:1,high
549300OQMU3ID8QA6M46,,,,unmatched,5240,4412,4,TX:3382;NC:598;SC:428;FL:4,high
