year,state,county_fips,county_name,lei,institution_name,applications,originations,denials,market_share_orig_pct,apps_conventional,apps_fha,apps_va,apps_usda_other,apps_other_loan_type,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,priority_market
2025,FL,12001,Alachua,549300BPDFS1CLV7K329,,494,391,29,8.63,494,0,0,0,0,391,0,0,0,0,yes
2025,FL,12001,Alachua,549300FGXN1K3HLB1R50,,376,256,51,5.65,291,60,25,0,0,200,38,18,0,0,yes
2025,FL,12001,Alachua,5493001SXWZ4OFP8Z903,,323,238,41,5.25,128,166,26,3,0,91,127,19,1,0,yes
2025,FL,12001,Alachua,549300HW662MN1WU8550,,333,229,54,5.06,186,101,46,0,0,136,63,30,0,0,yes
2025,FL,12001,Alachua,5493006ZBGVXBAMCRG16,,633,179,208,3.95,609,24,0,0,0,179,0,0,0,0,yes
2025,FL,12001,Alachua,IUGPUX5LWRZ3B6KIZ697,,209,144,11,3.18,176,22,11,0,0,120,15,9,0,0,yes
2025,FL,12001,Alachua,254900YB9XQDO5W4KU33,,251,134,87,2.96,250,1,0,0,0,134,0,0,0,0,yes
2025,FL,12001,Alachua,549300H3IZO24NSOO931,,176,132,35,2.91,69,82,23,2,0,61,53,17,1,0,yes
2025,FL,12001,Alachua,5493008NWHQT1R22C024,,181,127,4,2.8,129,46,6,0,0,88,36,3,0,0,yes
2025,FL,12001,Alachua,549300DE8TS4EYTPX729,,168,124,3,2.74,114,45,6,3,0,87,31,5,1,0,yes
2025,FL,12001,Alachua,254900F9ZTVTX763V835,,115,99,3,2.19,88,23,3,1,0,76,19,3,1,0,yes
2025,FL,12001,Alachua,549300EOHSB7M6IFW844,,103,87,4,1.92,69,23,8,3,0,57,21,6,3,0,yes
2025,FL,12001,Alachua,RVDPPPGHCGZ40J4VQ731,,149,75,19,1.66,74,57,17,1,0,44,26,5,0,0,yes
2025,FL,12001,Alachua,5493003GQDUH26DNNH17,,154,65,38,1.43,109,0,45,0,0,38,0,27,0,0,yes
2025,FL,12001,Alachua,JJKC32MCHWDI71265Z06,,123,65,40,1.43,121,0,2,0,0,64,0,1,0,0,yes
2025,FL,12001,Alachua,549300DD5QQUHO6PCH70,,153,61,28,1.35,10,6,137,0,0,1,2,58,0,0,yes
