year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,PA,549300FGXN1K3HLB1R50,,22733,16043,42003:1431; Philadelphia:1179; 42091:1004; 42017:853; 42045:697,12135,3071,837,0,0,75.64,19.14,5.22,yes
2025,PA,AD6GFRVSDT01YPT1CS68,,18031,11263,42003:3102; 42129:864; 42091:727; 42051:618; 42125:593,11136,107,17,3,0,98.87,0.95,0.15,yes
2025,PA,DRMSV1Q0EKMEXLAU1P80,,18256,10441,42003:1918; 42091:1342; Philadelphia:969; 42017:873; 42029:805,10310,113,18,0,0,98.75,1.08,0.17,yes
2025,PA,549300HW662MN1WU8550,,13178,9333,42003:1125; Philadelphia:866; 42091:670; 42029:565; 42017:488,6147,1873,1288,25,0,65.86,20.07,13.8,yes
2025,PA,549300VZVN841I2ILS84,,11615,8399,Philadelphia:1411; 42091:944; 42045:680; 42029:546; 42017:487,6274,1738,361,26,0,74.7,20.69,4.3,yes
2025,PA,549300SWKVL60SKWK981,,10863,6367,42133:1417; 42071:1216; 42041:1144; 42043:809; 42001:298,6306,42,18,1,0,99.04,0.66,0.28,yes
2025,PA,549300PT6CCDYU4VHM41,,8308,5896,42043:650; 42071:458; 42041:406; 42133:324; 42003:261,5896,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,N8T7HW55LK5D2ORCKP39,,9542,5819,42003:1232; 42129:423; 42085:281; 42021:271; 42019:231,5724,56,27,12,0,98.37,0.96,0.46,yes
2025,PA,RVDPPPGHCGZ40J4VQ731,,7900,4488,42091:378; Philadelphia:301; 42029:279; 42017:279; 42071:270,2729,1317,438,4,0,60.81,29.34,9.76,yes
2025,PA,54930063XGNMIXS57091,,8460,3973,Philadelphia:1439; 42017:1014; 42091:841; 42045:324; 42029:187,3973,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300DD4R4SYK5RAQ92,,5099,3902,42003:774; Philadelphia:573; 42091:307; 42045:263; 42017:255,3086,646,156,14,0,79.09,16.56,4.0,yes
2025,PA,549300AQ3T62GXDU7D76,,4034,3258,42071:765; 42133:294; 42079:241; 42043:176; 42077:160,2605,482,135,36,0,79.96,14.79,4.14,yes
2025,PA,VN1JLT1F3FLLVN3FZG89,,5398,3223,42003:711; 42129:508; 42021:296; 42063:181; 42013:169,3066,101,19,37,0,95.13,3.13,0.59,yes
2025,PA,DZC62HF6UIZYJ08V1J90,,4686,3211,42071:899; 42133:413; 42011:272; 42075:181; Philadelphia:177,3075,113,22,1,0,95.76,3.52,0.69,yes
2025,PA,549300U3721PJGQZYY68,,5160,3119,Philadelphia:1048; 42091:481; 42045:363; 42029:313; 42017:243,2669,342,104,4,0,85.57,10.97,3.33,yes
2025,PA,549300MSU5WVAU4ZN645,,4438,3102,42003:1935; 42129:582; 42125:207; 42019:170; 42007:81,3061,33,8,0,0,98.68,1.06,0.26,yes
2025,PA,WWB2V0FCW3A0EE3ZJN75,,4830,3099,42133:607; 42079:261; 42055:234; 42011:226; 42071:135,2938,143,16,2,0,94.8,4.61,0.52,yes
2025,PA,549300DD5QQUHO6PCH70,,5544,2643,42003:235; Philadelphia:142; 42133:122; 42129:106; 42079:90,200,142,2294,7,0,7.57,5.37,86.8,yes
2025,PA,549300GKFNPRWNS0GF29,,3517,2626,42133:364; Philadelphia:297; 42011:280; 42017:231; 42029:226,1772,497,121,236,0,67.48,18.93,4.61,yes
2025,PA,MCXHCL35UUWDZK7NCQ61,,3797,2442,42129:512; 42003:477; 42063:236; 42029:204; 42065:181,2442,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,LVR1UQE8OOCO93IHEB52,,3412,2412,42049:391; 42003:175; 42071:172; 42123:160; 42121:141,2338,35,12,27,0,96.93,1.45,0.5,yes
2025,PA,5493005PKOSG7MYX0B34,,3125,2325,Philadelphia:619; 42091:376; 42045:334; 42017:275; 42029:224,1867,367,90,1,0,80.3,15.78,3.87,yes
2025,PA,549300XOOL3OJTITCV30,,4102,2255,42029:1096; 42091:388; 42045:337; Philadelphia:146; 42071:114,2207,43,5,0,0,97.87,1.91,0.22,yes
2025,PA,54930062IKKOJW3K8L94,,3860,2241,42091:652; 42017:503; Philadelphia:492; 42029:302; 42045:211,2241,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,JJKC32MCHWDI71265Z06,,4195,2152,42071:355; 42011:202; 42029:191; 42133:187; 42091:150,2121,22,6,3,0,98.56,1.02,0.28,yes
2025,PA,549300E2UX99HKDBR481,,5203,2148,42071:195; 42045:164; 42041:144; 42091:141; Philadelphia:138,1332,696,103,17,0,62.01,32.4,4.8,yes
2025,PA,5493003GQDUH26DNNH17,,4660,2141,Philadelphia:205; 42091:187; 42003:164; 42017:139; 42133:130,1703,0,438,0,0,79.54,0.0,20.46,yes
2025,PA,549300FNXYY540N23N64,,6444,2124,Philadelphia:192; 42091:153; 42017:150; 42003:144; 42133:122,1512,389,213,10,0,71.19,18.31,10.03,yes
2025,PA,549300AG64NHILB7ZP05,,4111,2123,Philadelphia:179; 42091:161; 42071:123; 42077:113; 42017:113,1418,547,156,2,0,66.79,25.77,7.35,yes
2025,PA,549300RPOGWJRH63HS39,,2436,1934,42003:407; 42129:229; 42091:129; 42017:116; 42019:103,1516,282,97,39,0,78.39,14.58,5.02,yes
2025,PA,549300N5GF79IZ5Y7G10,,3376,1847,42017:603; 42091:513; Philadelphia:425; 42045:93; 42029:73,1837,10,0,0,0,99.46,0.54,0.0,yes
2025,PA,B4TYDEB6GKMZO031MB27,,4468,1841,42091:278; 42017:275; 42029:221; Philadelphia:196; 42003:184,1819,19,3,0,0,98.8,1.03,0.16,yes
2025,PA,5493006VAGP3GQ8FJT49,,3325,1829,Philadelphia:664; 42003:200; 42133:151; 42045:130; 42079:69,1829,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,2WHM8VNJH63UN14OL754,,3365,1812,42003:509; 42007:299; 42073:244; 42085:135; 42019:95,1705,87,19,1,0,94.09,4.8,1.05,yes
2025,PA,03D0JEWFDFUS0SEEKG89,,3422,1803,42091:379; Philadelphia:332; 42029:282; 42017:276; 42045:250,1797,5,1,0,0,99.67,0.28,0.06,yes
2025,PA,549300LBCBNR1OT00651,,2666,1746,42003:164; 42091:156; Philadelphia:126; 42017:111; 42133:109,1440,226,80,0,0,82.47,12.94,4.58,yes
2025,PA,5493005DKMV1IHIM8E20,,2420,1700,Philadelphia:512; 42045:412; 42029:333; 42091:301; 42017:82,1649,39,11,1,0,97.0,2.29,0.65,yes
2025,PA,549300LYRWPSYPK6S325,,4510,1673,Philadelphia:123; 42003:108; 42133:103; 42091:100; 42045:86,236,797,638,2,0,14.11,47.64,38.14,yes
2025,PA,7H6GLXDRUGQFU57RNE97,,2817,1667,Philadelphia:255; 42003:204; 42091:167; 42029:135; 42045:120,1619,34,14,0,0,97.12,2.04,0.84,yes
2025,PA,KB1H1DSPRFMYMCUFXT09,,2914,1628,Philadelphia:230; 42091:141; 42017:117; 42029:115; 42003:114,1543,70,15,0,0,94.78,4.3,0.92,yes
2025,PA,549300LBK5BTNFKZJD14,,2139,1531,Philadelphia:323; 42071:263; 42091:229; 42017:194; 42011:149,1404,110,17,0,0,91.7,7.18,1.11,yes
2025,PA,549300KBWX4NV5Q1E376,,1831,1502,42003:263; 42019:259; 42029:257; 42125:148; 42133:104,1196,219,84,3,0,79.63,14.58,5.59,yes
2025,PA,549300BHPLBG0CXKTL06,,2081,1409,42003:723; 42007:240; 42129:135; 42125:130; 42019:94,1409,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,5493000GQ5D5YW5QID32,,1700,1400,42011:375; 42077:148; 42107:146; 42091:140; 42095:110,1123,211,48,18,0,80.21,15.07,3.43,yes
2025,PA,54930001NSTOD85LT125,,1831,1342,42003:374; 42091:115; 42129:75; Philadelphia:69; 42125:64,1097,177,65,3,0,81.74,13.19,4.84,yes
2025,PA,549300157R33LDICP344,,1581,1292,42003:585; 42129:126; 42019:95; 42007:70; 42125:69,1072,155,57,8,0,82.97,12.0,4.41,yes
2025,PA,549300MGPZBLQDIL7538,,1573,1231,42071:158; 42043:134; 42041:133; 42003:128; 42027:127,986,157,76,12,0,80.1,12.75,6.17,yes
2025,PA,549300NBFK4GO76FTE84,,1466,1227,42033:363; 42049:175; 42039:103; 42047:95; 42123:82,1227,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,5493005CFFMKTUKLO381,,1530,1188,42133:681; 42001:275; 42055:63; 42041:51; 42071:39,1058,97,30,3,0,89.06,8.16,2.53,yes
2025,PA,549300DYB1ZT3UOGPL20,,2158,1161,Philadelphia:826; 42045:105; 42091:84; 42017:59; 42037:37,1161,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300T9P3WXNMXX0I34,,1395,1110,42069:178; 42085:131; 42015:114; 42079:95; 42095:90,707,344,43,16,0,63.69,30.99,3.87,yes
2025,PA,254900UL88QFG0E40516,,2328,1075,42003:115; 42091:82; Philadelphia:69; 42133:62; 42045:62,1075,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300D1PL8LHKCBST97,,1246,1040,42111:321; 42129:250; 42051:239; 42021:74; 42009:73,1013,3,0,24,0,97.4,0.29,0.0,yes
2025,PA,5493001GCBD5XGNIC815,,4264,1032,42003:119; 42091:65; Philadelphia:64; 42017:60; 42077:53,1032,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,5493002GI63WHHUTUD85,,1164,1018,42029:183; 42091:163; 42095:111; 42045:107; 42017:104,813,135,63,7,0,79.86,13.26,6.19,yes
2025,PA,549300YIQ7S7Z8PIHE53,,3945,997,Philadelphia:84; 42003:83; 42133:48; 42071:48; 42089:45,713,260,24,0,0,71.51,26.08,2.41,yes
2025,PA,549300DE8TS4EYTPX729,,1293,992,42003:411; Philadelphia:98; 42049:69; 42019:47; 42017:32,777,166,46,3,0,78.33,16.73,4.64,yes
2025,PA,5493001CM06UK2XY3I18,,1602,949,42045:577; 42029:211; 42091:68; Philadelphia:37; 42017:31,949,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300Q9TCZDLU48CG18,,1410,943,42077:336; 42095:271; 42011:153; 42025:87; 42089:29,943,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300T560RY8NY4EY89,,1337,941,42071:659; 42075:87; 42011:79; 42029:26; 42133:23,917,18,6,0,0,97.45,1.91,0.64,yes
2025,PA,549300C0SKCK5G4RX330,,1083,938,42081:340; 42037:254; 42035:81; 42097:73; 42079:68,921,0,3,14,0,98.19,0.0,0.32,yes
2025,PA,549300PJX0ZHPQ614C72,,1339,915,42069:265; 42079:141; 42095:89; 42115:68; 42077:66,915,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300PIL8LFAQ04XC20,,3059,909,42091:96; 42017:91; Philadelphia:77; 42045:62; 42029:59,909,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,54930043BMDE130FJ617,,1256,892,42003:168; 42091:149; 42017:124; 42029:92; Philadelphia:84,892,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,54930060KLIQD8MMSB55,,1209,880,42133:229; 42055:185; 42041:174; 42071:117; 42043:49,863,11,4,2,0,98.07,1.25,0.45,yes
2025,PA,549300JYXTZDSPJEPI44,,1217,866,42129:133; 42003:113; 42011:54; 42051:53; Philadelphia:51,472,278,50,66,0,54.5,32.1,5.77,yes
2025,PA,25490053H6JWQDX4RM47,,1286,846,42011:536; 42091:181; 42029:60; 42107:20; 42071:11,846,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300PBL633P0UGLP11,,1068,813,42077:395; 42095:390; 42011:10; 42017:10; 42025:2,813,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300YHEI1EIYO6OO67,,938,803,42081:328; 42035:107; 42027:100; 42079:51; 42013:44,772,0,0,31,0,96.14,0.0,0.0,yes
2025,PA,549300MZ8VZJOVC63092,,1101,782,42079:89; 42091:64; 42081:54; 42069:52; 42035:49,488,231,39,24,0,62.4,29.54,4.99,yes
2025,PA,254900SK7KTN4QNPHP32,,1019,781,42015:200; 42117:180; 42081:80; 42105:50; 42017:43,780,0,0,1,0,99.87,0.0,0.0,yes
2025,PA,549300IL0IHBRVBZKO13,,941,776,42049:545; 42039:200; 42121:11; 42123:7; 42085:7,776,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,254900L0MIAM922ZEC34,,1174,773,42043:120; 42071:80; 42107:69; 42091:64; 42041:61,728,39,6,0,0,94.18,5.05,0.78,yes
2025,PA,549300RIR04Y64SF4306,,884,759,42087:246; 42027:221; 42061:123; 42013:55; 42067:51,756,0,0,3,0,99.6,0.0,0.0,yes
2025,PA,5493005PD34O8ZT7QT17,,977,757,Philadelphia:203; 42003:178; 42011:65; 42079:42; 42069:38,757,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300DQW5P73YGBL063,,826,750,42097:199; 42119:111; 42037:105; 42093:82; 42081:75,750,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300121SF0K2LN2804,,950,746,42081:219; 42021:115; 42003:70; 42111:66; 42035:23,506,164,59,17,0,67.83,21.98,7.91,yes
2025,PA,5493002PR22PLR6S8J02,,959,743,42069:310; 42079:166; 42095:136; 42089:34; 42077:29,743,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300L3C3LKXG2XBS96,,966,739,42017:488; Philadelphia:91; 42091:69; 42095:31; 42077:29,739,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300G2LV8W3C1G3762,,933,723,42003:185; 42049:100; 42125:91; 42013:67; 42129:51,495,147,58,23,0,68.46,20.33,8.02,yes
2025,PA,549300EMNDEK4BA8WB53,,869,717,42091:89; 42003:87; 42071:68; Philadelphia:56; 42009:55,502,171,34,10,0,70.01,23.85,4.74,yes
2025,PA,549300JBMMNIOX7XU115,,1075,700,42071:226; 42041:122; 42043:114; 42133:87; 42001:65,700,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,254900DTLHVWQ7NP7R34,,990,691,Philadelphia:99; 42003:58; 42091:50; 42017:50; 42029:40,655,29,6,1,0,94.79,4.2,0.87,yes
2025,PA,54930054ET8KM4O1D485,,2144,668,42029:63; 42003:63; 42091:60; 42045:45; 42017:45,612,38,18,0,0,91.62,5.69,2.69,yes
2025,PA,QGPGHQ1ENZOOLJRFTH41,,935,657,42003:282; 42007:112; 42019:74; 42073:62; 42129:46,638,16,1,2,0,97.11,2.44,0.15,yes
2025,PA,549300YL0FE99QLVY380,,784,655,42019:515; 42003:52; 42005:28; 42031:12; 42085:12,655,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,635400IW1QMK3FNFF894,,810,652,Philadelphia:183; 42091:93; 42045:93; 42029:80; 42017:68,550,88,10,4,0,84.36,13.5,1.53,yes
2025,PA,25490066WMF8ZMQXQB18,,876,647,42091:57; 42003:46; 42029:41; 42071:38; 42017:38,647,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,R7JQ9JTCFHXBQU4XIT26,,967,628,Philadelphia:199; 42017:111; 42091:111; 42077:91; 42029:38,561,64,3,0,0,89.33,10.19,0.48,yes
2025,PA,549300OPCWU6E72WUT29,,1234,623,42003:60; 42091:52; 42017:52; Philadelphia:45; 42029:33,254,335,34,0,0,40.77,53.77,5.46,yes
2025,PA,549300GZN0GWYE1KDB94,,753,617,Philadelphia:238; 42091:82; 42017:74; 42015:55; 42117:48,462,141,14,0,0,74.88,22.85,2.27,yes
2025,PA,5493001SXWZ4OFP8Z903,,786,612,42077:125; 42019:104; 42003:87; 42017:55; 42095:43,485,82,45,0,0,79.25,13.4,7.35,yes
2025,PA,5493008E3WZYM5146L29,,850,606,42055:295; 42041:104; 42057:41; 42071:31; 42043:27,590,14,0,2,0,97.36,2.31,0.0,yes
2025,PA,54930021WPEXNHYZUL09,,789,597,42095:79; 42077:76; 42003:45; 42089:33; Philadelphia:29,240,254,95,8,0,40.2,42.55,15.91,yes
2025,PA,HUX2X73FUCYHUVH1BK78,,1112,597,42003:138; 42091:90; 42129:65; 42029:44; 42077:38,575,18,4,0,0,96.31,3.02,0.67,yes
2025,PA,549300Y7G2MW6V1OR474,,779,594,42003:340; 42125:82; 42007:65; 42129:53; 42019:20,424,139,26,5,0,71.38,23.4,4.38,yes
2025,PA,254900O2K17TNH5CL873,,697,592,Philadelphia:159; 42133:91; 42011:70; 42003:68; 42043:44,592,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,5493005RDTT7HVODH436,,907,591,42079:218; 42069:133; 42025:41; 42015:37; 42131:36,591,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300458LCI17J5BY03,,674,588,42127:185; 42069:182; 42079:104; 42103:63; 42115:35,587,1,0,0,0,99.83,0.17,0.0,yes
2025,PA,254900CTT87ZKAUTIJ37,,854,577,Philadelphia:160; 42003:126; 42011:126; 42045:18; 42007:15,577,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300QKL5FUBZ8LSF50,,689,570,42091:110; Philadelphia:82; 42029:72; 42017:47; 42045:47,441,102,27,0,0,77.37,17.89,4.74,yes
2025,PA,549300CB67L6KPJLHE19,,1815,553,42133:56; 42011:43; 42071:36; 42029:33; 42017:33,553,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300HFBEONQN2CK447,,705,550,42003:231; 42125:70; 42019:56; 42129:46; 42007:39,464,61,13,12,0,84.36,11.09,2.36,yes
2025,PA,6BYL5QZYBDK8S7L73M02,,1249,542,42003:59; 42017:49; 42091:47; 42029:44; Philadelphia:43,520,8,13,1,0,95.94,1.48,2.4,yes
2025,PA,254900RUCO27MVGTO768,,1210,540,Philadelphia:233; 42003:61; 42069:61; 42079:44; 42045:27,540,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,54930080F7BZFCWNV450,,611,528,42003:261; 42129:70; 42019:49; 42007:43; 42125:35,433,66,23,6,0,82.01,12.5,4.36,yes
2025,PA,254900HA4DQWAE0W3342,,739,524,42071:67; 42013:47; 42003:38; 42041:30; 42133:25,384,129,11,0,0,73.28,24.62,2.1,yes
2025,PA,5493007ZNQ6MSZ2J3966,,923,521,42077:260; 42095:205; 42011:12; 42025:9; 42089:8,521,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300RYWXR8TL5LIK35,,907,518,Philadelphia:153; 42091:66; 42045:40; 42017:38; 42129:28,262,234,14,8,0,50.58,45.17,2.7,yes
2025,PA,549300TA4MQM8WN2XG31,,856,494,Philadelphia:225; 42003:89; 42045:38; 42091:18; 42011:14,494,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300A4SPX2JOQ71791,,515,493,42091:297; 42017:123; 42077:17; Philadelphia:17; 42029:15,493,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300NOCASXPA34X033,,1947,481,42091:42; 42133:32; 42003:29; Philadelphia:26; 42011:26,274,149,58,0,0,56.96,30.98,12.06,yes
2025,PA,5493009BOQDC6PCFR785,,687,480,42069:199; 42115:83; 42103:66; 42079:48; 42127:46,479,1,0,0,0,99.79,0.21,0.0,yes
2025,PA,549300IWSSP83SNIPE63,,750,480,42055:417; 42041:25; 42001:15; 42057:9; 42009:3,478,0,0,2,0,99.58,0.0,0.0,yes
2025,PA,549300T3F9S1MKFKHC53,,567,479,42003:149; 42129:134; 42125:46; 42019:20; 42071:17,381,81,14,3,0,79.54,16.91,2.92,yes
2025,PA,549300I316H4TE334G62,,528,478,42071:122; 42133:108; 42011:50; 42107:47; 42043:33,370,73,30,5,0,77.41,15.27,6.28,yes
2025,PA,549300YAGLRHLP0JP559,,618,477,42063:146; 42129:88; 42065:70; 42021:54; 42033:34,477,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300GCEUZLVML1J263,,581,474,42133:222; 42013:32; 42043:31; 42075:22; 42071:21,310,135,20,9,0,65.4,28.48,4.22,yes
2025,PA,549300R4XILOL7HDRE77,,468,452,42071:248; 42029:49; 42043:48; 42133:37; 42075:32,452,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300VORTI31GZTJL53,,655,446,Philadelphia:75; 42077:65; 42095:40; 42045:24; 42079:19,278,151,12,5,0,62.33,33.86,2.69,yes
2025,PA,549300XQVJ1XBNFA5536,,2778,443,42071:43; 42133:28; 42125:26; 42075:24; 42011:20,443,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300R9S3MVDV4MGF56,,1598,441,Philadelphia:42; 42003:37; 42091:27; 42133:25; 42017:22,220,176,45,0,0,49.89,39.91,10.2,yes
2025,PA,254900PQLW7K91KOVU18,,707,431,42045:268; 42029:79; 42071:18; 42091:18; Philadelphia:13,431,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,254900ZFWS2106HWPH46,,580,431,42013:42; Philadelphia:39; 42003:27; 42011:26; 42089:26,250,131,28,22,0,58.0,30.39,6.5,yes
2025,PA,549300K4ZLGS7SRDTL86,,1055,425,Philadelphia:36; 42049:31; 42003:29; 42087:20; 42045:20,13,261,116,35,0,3.06,61.41,27.29,yes
2025,PA,5493002B2WMHY23GFK92,,566,422,Philadelphia:44; 42077:44; 42049:30; 42095:27; 42003:23,208,146,52,16,0,49.29,34.6,12.32,yes
2025,PA,549300FL5GANFX0HMU45,,656,415,42049:398; 42039:17,415,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300XY701IELCE5Q08,,1441,411,Philadelphia:46; 42091:44; 42003:43; 42029:41; 42045:29,374,33,4,0,0,91.0,8.03,0.97,yes
2025,PA,549300R0SXC1JU7ZU290,,482,402,42041:57; 42049:55; 42133:39; 42043:26; 42029:16,301,65,19,17,0,74.88,16.17,4.73,yes
2025,PA,549300D4ZYLSQ5LMTV35,,584,399,Philadelphia:157; 42017:40; 42079:34; 42045:23; 42089:21,203,187,2,7,0,50.88,46.87,0.5,yes
2025,PA,549300F8C5JA44WNMI75,,675,397,Philadelphia:84; 42045:57; 42017:46; 42029:42; 42091:39,276,105,13,3,0,69.52,26.45,3.27,yes
2025,PA,549300OVA1LT74LITG21,,510,396,42051:181; 42059:112; 42125:72; 42129:16; 42003:12,390,6,0,0,0,98.48,1.52,0.0,yes
2025,PA,549300370QILXLFUWD20,,541,394,Philadelphia:45; 42091:43; 42045:29; 42003:29; 42029:25,301,80,13,0,0,76.4,20.3,3.3,yes
2025,PA,5493008CPTDVOS570626,,747,392,42091:64; 42017:64; 42029:51; 42045:29; 42003:25,392,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,X05BVSK68TQ7YTOSNR22,,2831,392,42091:47; 42003:39; 42017:30; 42133:24; 42095:23,392,0,0,0,0,100.0,0.0,0.0,yes
2025,PA,549300VMX06UV1F7NS76,,516,390,42091:94; 42017:91; Philadelphia:61; 42011:28; 42045:25,273,100,17,0,0,70.0,25.64,4.36,yes
